chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,omp_proc_bind,permutation,hostname,compute_time,compute_times,Timestamps,Feasibility,energy
16,2,8,2,2,1,0,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,218.4591495,"[262.092353, 220.233357, 226.155279, 223.850541, 225.07089, 227.801662, 221.0156, 225.988771, 223.194708, 224.408956]",1702603376492.0,1.0,6.5298669999996495
64,2,16,14,0,0,1,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,182.387791,"[192.636549, 175.564049, 174.357881, 175.615777, 174.938923, 175.210581, 174.105871, 175.328831, 175.139972, 175.50719]",1702603386386.0,1.0,6.914821700000175
8,1,2,14,1,1,1,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,136.395326,"[150.762753, 136.213749, 136.548772, 136.368832, 136.312471, 136.50293, 136.2591, 136.378791, 136.282421, 136.481571]",1702603454286.0,1.0,5.578930599999876
16,4,2,6,1,0,0,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,185.827698,"[204.248476, 185.487618, 185.730777, 185.939297, 185.498756, 185.839387, 185.759936, 185.624059, 185.851287, 185.780017]",1702603464454.0,1.0,7.0571911000002725
8,4,1,4,2,0,1,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,687.991934,"[776.234959, 686.602233, 690.524578, 686.075741, 687.128591, 688.153263, 686.911311, 689.093184, 686.815661, 685.1141]",1702603500091.0,1.0,16.758383300000425
16,2,1,16,0,0,1,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,109.6627485,"[118.371383, 109.856159, 109.7542, 109.77459, 109.788358, 109.689038, 109.716791, 109.603949, 109.48987, 109.41618]",1702603506387.0,1.0,4.909699400000681
16,4,8,16,0,0,0,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,84.1196195,"[90.7128, 84.625332, 84.23642, 83.977329, 83.961761, 83.862668, 84.048511, 84.10549, 84.015319, 84.054941]",1702603511447.0,1.0,4.09372770000009
4,1,1,16,0,1,0,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,91.1372205,"[105.208804, 97.699641, 90.96307, 90.75043, 90.98612, 90.95053, 90.91382, 90.999531, 90.810852, 90.743541]",1702603516913.0,1.0,3.537120299999515
4,1,4,14,1,0,1,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,92.010278,"[105.364992, 91.906341, 91.978442, 91.982552, 92.003462, 91.931522, 91.889353, 91.803393, 92.117292, 91.794732]",1702603522307.0,1.0,4.193786500000352
8,1,2,8,1,0,1,0,"(4, 0, 1, 3, 2)",hpclab19.idi.ntnu.no,233.300365,"[254.017912, 233.290962, 233.460271, 233.31531, 233.41672, 233.24115, 233.27997, 233.26229, 233.335691, 233.255252]",1702603534865.0,1.0,7.345637800000259
64,2,16,14,0,1,0,0,"(4, 0, 1, 3, 2)",hpclab19.idi.ntnu.no,130.6668765,"[142.46077, 128.8951, 128.80129, 128.886048, 129.03312, 128.924808, 128.75135, 128.873179, 129.037351, 132.508874]",1702603542275.0,1.0,5.334517100000085
64,1,16,12,2,1,1,0,"(4, 0, 1, 3, 2)",hpclab19.idi.ntnu.no,127.2135515,"[148.929579, 127.344527, 127.506685, 127.126757, 127.099987, 127.124495, 127.219877, 127.206636, 127.566788, 127.394388]",1702603549496.0,1.0,5.362608700000055
32,8,2,2,2,1,1,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,842.5301685,"[928.60114, 842.947354, 843.258913, 840.955882, 842.290834, 842.698644, 842.361693, 841.627484, 843.358543, 842.229143]",1702603489970.0,1.0,22.57606660000056
8,1,8,2,2,0,1,0,"(4, 1, 0, 3, 2)",hpclab61.idi.ntnu.no,935.136399,"[1021.258239, 935.007893, 935.000633, 935.079824, 935.261823, 935.177234, 934.941123, 935.095564, 935.184584, 936.441584]",1702603537934.0,1.0,23.632182499999544
4,2,8,6,2,1,1,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,287.6377675,"[312.243062, 287.57481, 287.475501, 287.580442, 287.557301, 287.105412, 289.606561, 287.857122, 287.761531, 287.506072]",1702603553213.0,1.0,9.111903699999676
16,8,8,16,1,0,1,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,128.391619,"[146.266391, 128.674024, 128.357505, 128.411284, 128.465744, 128.701774, 128.399746, 128.349544, 128.576876, 128.309884]",1702603560583.0,1.0,5.838494999999966
8,2,64,14,0,0,0,0,"(1, 0, 4, 3, 2)",hpclab61.idi.ntnu.no,126.3696435,"[139.232978, 125.793174, 125.832852, 126.901733, 126.788853, 131.973796, 127.429895, 127.491513, 127.117873, 127.493713]",1702603567736.0,1.0,5.741939300000377
64,8,32,4,0,1,1,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,579.795535,"[667.932662, 580.539705, 581.217726, 580.913665, 581.335546, 581.291795, 580.954216, 581.348175, 583.846806, 580.476286]",1702603598187.0,1.0,15.74142060000013
16,1,8,4,1,1,1,0,"(0, 1, 3, 4, 2)",hpclab61.idi.ntnu.no,739.0117869999999,"[812.421715, 738.954112, 738.930693, 738.882632, 738.835843, 738.812714, 739.037224, 738.792473, 738.972003, 738.903713]",1702603636227.0,1.0,18.746640899999328
64,1,2,6,0,0,1,0,"(1, 0, 4, 3, 2)",hpclab61.idi.ntnu.no,298.66427150000004,"[326.509938, 299.229357, 299.105436, 298.558206, 299.059497, 298.835687, 298.708996, 298.650756, 298.937767, 298.751866]",1702603652048.0,1.0,9.513300499999605
64,4,64,10,1,0,0,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,196.035123,"[210.736248, 193.951093, 195.577414, 195.297602, 195.817194, 194.188132, 194.971593, 196.748914, 196.081102, 195.774123]",1702603662701.0,1.0,7.743781300000774
16,2,16,14,1,0,1,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,115.5438935,"[129.387264, 115.505239, 115.547238, 115.56599, 115.317109, 115.593498, 115.616199, 115.343049, 115.540549, 115.438139]",1702603669468.0,1.0,4.399728100000357
2,1,2,14,0,1,0,0,"(1, 0, 4, 3, 2)",hpclab62.idi.ntnu.no,120.2488575,"[133.601968, 120.131693, 120.189913, 120.140113, 120.597872, 120.222993, 120.177033, 120.438623, 119.996983, 120.381683]",1702603453444.0,1.0,5.092314700001589
4,2,1,4,0,1,0,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,200.359363,"[220.780741, 200.227038, 200.187748, 200.372499, 200.531617, 200.185938, 200.164649, 200.224498, 200.296368, 200.04086]",1702603464380.0,1.0,6.6128888999999615
2,1,16,14,0,0,1,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,80.21885950000001,"[92.952063, 74.636805, 79.263548, 80.002646, 88.203441, 79.692165, 79.643727, 79.720715, 80.795304, 80.986784]",1702603469268.0,1.0,3.1392283000015597
4,2,4,10,0,1,1,0,"(4, 0, 1, 3, 2)",hpclab62.idi.ntnu.no,112.2411165,"[125.540843, 112.261127, 112.164447, 112.127257, 112.045618, 112.049038, 112.078937, 111.996348, 112.167658, 111.979507]",1702603475749.0,1.0,4.627285999999003
2,1,64,16,2,0,0,0,"(1, 0, 3, 2, 4)",hpclab62.idi.ntnu.no,119.1763895,"[128.780437, 119.660044, 119.444424, 119.538754, 119.613454, 118.649765, 119.254315, 119.622544, 119.925103, 119.337754]",1702603482468.0,1.0,5.084748200000467
8,1,2,16,1,0,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,94.6200395,"[108.177224, 94.657059, 94.999238, 94.872909, 94.848518, 94.566929, 94.701429, 94.518249, 94.448279, 94.54213]",1702603488023.0,1.0,4.248396300000604
16,4,2,14,0,0,1,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,232.9180795,"[249.940418, 232.58831, 232.42381, 232.0294, 232.42524, 232.422051, 232.254701, 232.38633, 234.382706, 232.62964]",1702603500540.0,1.0,8.423844099999405
2,1,8,10,2,1,1,0,"(0, 1, 3, 4, 2)",hpclab62.idi.ntnu.no,125.1793035,"[138.18961, 124.951084, 124.956834, 124.970474, 125.137134, 125.117644, 125.221473, 125.561263, 125.394143, 125.440724]",1702603507582.0,1.0,4.832118500002252
64,1,4,14,2,0,1,0,"(4, 0, 1, 3, 2)",hpclab62.idi.ntnu.no,117.5477075,"[130.579824, 118.729396, 117.856347, 117.892488, 119.838763, 117.658607, 117.401118, 117.786776, 116.975928, 116.763229]",1702603514289.0,1.0,5.041475100000389
16,1,8,10,1,1,0,0,"(0, 1, 4, 3, 2)",hpclab62.idi.ntnu.no,103.361399,"[117.207538, 103.465023, 103.322063, 103.232014, 103.072194, 103.289044, 103.412423, 103.522554, 103.459002, 103.327683]",1702603520268.0,1.0,4.3695081999991086
16,8,64,16,0,0,1,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,272.72282,"[286.226251, 272.479727, 273.092281, 271.14267, 271.514077, 271.818533, 271.115261, 272.293139, 271.866043, 271.662145]",1702603461093.0,1.0,10.12753409999932
64,2,8,8,2,1,1,0,"(1, 4, 0, 3, 2)",hpclab63.idi.ntnu.no,227.3180385,"[248.604164, 227.314173, 227.321904, 227.360094, 227.501752, 227.240414, 227.227165, 227.947656, 227.183135, 227.230704]",1702603473368.0,1.0,7.344482699999935
16,4,1,16,2,1,0,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,125.301191,"[139.236335, 125.276401, 125.246503, 125.341171, 125.43946, 125.300392, 125.48272, 124.800297, 125.261971, 125.380912]",1702603480590.0,1.0,4.767349899999681
16,1,1,12,2,1,1,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,111.040513,"[123.996035, 111.135322, 111.056962, 110.988324, 111.100473, 111.017303, 111.045023, 110.950104, 110.967383, 111.077553]",1702603486958.0,1.0,4.587828799999261
8,1,16,16,1,1,0,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,60.696935,"[74.615513, 60.68942, 60.64545, 60.622191, 60.562072, 60.749269, 60.72173, 60.741879, 60.519111, 60.66079]",1702603490848.0,1.0,2.6094919999981356
32,2,1,10,2,0,1,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,76.00268299999999,"[90.464924, 75.895711, 76.022588, 75.99729, 75.9042, 75.89594, 76.113438, 75.879931, 75.945069, 75.732561]",1702603495642.0,1.0,2.761880799998471
16,4,32,2,0,1,1,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,794.7632655,"[871.094852, 794.779115, 794.45968, 794.599316, 794.707987, 794.656275, 794.770687, 794.413688, 794.472979, 794.421729]",1702603536574.0,1.0,17.800811400002566
16,4,8,10,2,0,1,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,80.474524,"[95.064291, 80.365245, 80.659163, 80.418996, 80.458315, 80.504744, 80.382766, 80.404566, 80.557275, 80.415065]",1702603541558.0,1.0,3.1235245999989276
32,8,4,14,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,121.315666,"[133.925096, 121.43065, 121.45429, 121.40562, 121.991706, 121.771446, 121.368771, 121.261812, 121.296661, 121.510039]",1702603548483.0,1.0,5.417871399998694
4,2,16,16,1,1,0,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,85.48125999999999,"[99.252659, 85.339647, 85.372327, 85.463425, 85.407726, 85.557833, 85.481286, 85.369436, 85.337266, 85.310067]",1702603553743.0,1.0,3.278769000001921
8,1,4,10,2,1,0,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,94.770636,"[102.735838, 95.097608, 94.305025, 94.526016, 94.827866, 95.050027, 94.537876, 94.678236, 94.434486, 94.313645]",1702603674976.0,1.0,4.33558819999962
16,8,32,12,2,1,1,0,"(4, 0, 1, 3, 2)",hpclab19.idi.ntnu.no,291.893981,"[305.998923, 291.418251, 291.84144, 291.507671, 292.033922, 291.88691, 291.591971, 291.909941, 292.542222, 293.894954]",1702603690441.0,1.0,10.792863800000486
32,8,32,2,1,0,1,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,809.733281,"[885.504258, 810.215042, 809.894382, 809.722961, 809.656611, 809.938441, 809.307051, 809.124421, 809.34155, 809.618021]",1702603732182.0,1.0,18.760728900001414
32,4,8,6,2,1,0,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,242.664125,"[257.191607, 242.323595, 242.543565, 242.694324, 242.528585, 242.969026, 242.810446, 242.712144, 242.633926, 242.389194]",1702603745197.0,1.0,8.410388099999546
64,4,64,14,0,1,1,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,173.0925565,"[184.672386, 168.64197, 168.680081, 169.120672, 168.718431, 168.641361, 168.40458, 168.451459, 168.315641, 168.288511]",1702603754713.0,1.0,6.588797999999224
8,2,8,14,2,1,1,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,131.70641849999998,"[145.727694, 132.284425, 131.922253, 131.643655, 131.801573, 134.350597, 132.015235, 131.469042, 131.998905, 131.320593]",1702603762166.0,1.0,5.5018026000012465
8,2,32,4,2,0,0,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,142.181965,"[162.770812, 141.994139, 142.21642, 142.33558, 142.14751, 142.280041, 142.02957, 142.47189, 142.132269, 142.08088]",1702603770318.0,1.0,4.576417300000321
4,2,1,4,0,1,0,0,"(1, 0, 3, 2, 4)",hpclab19.idi.ntnu.no,218.457523,"[239.3783, 221.245292, 218.940737, 218.908169, 218.425528, 218.436138, 218.401076, 218.448488, 218.376188, 218.447448]",1702603782126.0,1.0,7.170834399999876
8,4,32,10,0,0,1,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,95.437868,"[109.040019, 95.391557, 95.500547, 95.528798, 95.481018, 95.323137, 95.363178, 95.453628, 95.409677, 95.411678]",1702603787773.0,1.0,4.138097800000833
16,1,2,8,2,1,1,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,151.8406195,"[168.576211, 151.708853, 154.51542, 151.626343, 151.585464, 151.868964, 152.069396, 152.163406, 151.713233, 151.812275]",1702603796253.0,1.0,5.158453500000905
64,2,1,10,1,0,1,0,"(0, 1, 3, 4, 2)",hpclab61.idi.ntnu.no,131.32277549999998,"[142.782761, 131.257107, 131.240646, 131.288936, 131.247416, 131.242846, 131.276816, 131.288016, 131.250545, 131.290146]",1702603676861.0,1.0,5.566797499999666
16,8,8,4,1,0,0,0,"(1, 0, 4, 3, 2)",hpclab61.idi.ntnu.no,245.3116495,"[265.872283, 245.221794, 245.357034, 244.516012, 245.277775, 244.773844, 244.423734, 245.049794, 245.009854, 244.614124]",1702603690029.0,1.0,8.804165100000683
8,4,4,12,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab61.idi.ntnu.no,111.133282,"[124.431132, 111.123586, 111.315837, 111.306977, 111.373817, 111.381797, 111.394007, 111.524637, 111.324357, 111.280147]",1702603696449.0,1.0,5.06704299999983
4,2,8,12,2,1,1,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,129.28651,"[142.801421, 129.560746, 129.675985, 129.414654, 131.498075, 129.455416, 129.440606, 129.467106, 129.370886, 129.341793]",1702603703770.0,1.0,5.493891900000017
64,8,32,14,0,0,0,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,107.9689765,"[112.472858, 108.399836, 108.610286, 108.146496, 107.503406, 107.791457, 107.577836, 108.644186, 107.479235, 107.480706]",1702603710039.0,1.0,4.98472449999972
4,1,1,12,0,1,1,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,63.8130325,"[77.354603, 63.772058, 63.822157, 63.820948, 63.804826, 63.812247, 63.813818, 63.845687, 63.807238, 63.743318]",1702603714093.0,1.0,2.7454208000002835
16,8,2,8,2,0,1,0,"(1, 0, 3, 4, 2)",hpclab61.idi.ntnu.no,282.7463455,"[303.68431, 282.77952, 282.840369, 282.721211, 282.792899, 282.74496, 282.693322, 282.744631, 282.727019, 282.686941]",1702603729116.0,1.0,9.787790400000086
8,1,16,14,0,1,0,0,"(0, 4, 1, 3, 2)",hpclab61.idi.ntnu.no,107.7043315,"[121.861062, 107.625286, 107.556376, 107.009726, 106.100345, 106.382895, 106.200986, 106.363856, 106.729114, 106.546846]",1702603735299.0,1.0,4.815401800000473
8,1,32,14,1,0,0,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,105.0632105,"[118.789661, 104.770374, 104.978514, 104.912644, 104.956974, 104.966085, 104.915614, 104.795794, 104.898425, 105.073625]",1702603741401.0,1.0,4.254192900000271
4,2,64,4,2,0,0,0,"(0, 4, 1, 3, 2)",hpclab61.idi.ntnu.no,154.70185099999998,"[175.387885, 154.661836, 154.826376, 154.692105, 154.723025, 154.718656, 154.792166, 154.708617, 154.784985, 154.589366]",1702603750039.0,1.0,5.736550200000056
32,1,64,12,0,1,0,0,"(4, 0, 1, 3, 2)",hpclab62.idi.ntnu.no,133.523139,"[149.046581, 134.934436, 129.197337, 129.039596, 129.366616, 129.354146, 129.417295, 129.119697, 129.492986, 129.177677]",1702603676890.0,1.0,5.395854300000792
32,1,2,6,1,0,1,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,101.1508675,"[129.052757, 101.626577, 101.161287, 101.174477, 101.012978, 101.148288, 101.076927, 101.090597, 101.035267, 101.232857]",1702603682875.0,1.0,3.2261543000007804
16,1,4,10,1,0,0,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,90.437811,"[99.298461, 89.993788, 90.288837, 90.335397, 90.389918, 90.406637, 90.595457, 90.562647, 90.330738, 90.371067]",1702603688157.0,1.0,4.062569300000905
32,8,32,8,1,0,0,0,"(0, 1, 4, 3, 2)",hpclab62.idi.ntnu.no,110.5240695,"[123.426527, 110.329141, 110.55469, 110.256822, 110.5107, 110.494641, 110.207571, 110.514901, 110.57064, 110.30171]",1702603694546.0,1.0,4.8940796999995655
2,1,8,12,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,134.993857,"[147.379055, 134.192008, 134.336676, 134.183868, 134.783617, 134.511688, 134.689356, 134.567077, 134.640446, 134.317808]",1702603702137.0,1.0,5.484637499999371
16,4,8,12,2,0,0,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,222.6557825,"[238.07564, 222.444369, 222.663468, 222.612508, 222.546967, 222.337968, 222.681167, 222.503058, 222.680037, 222.633238]",1702603714141.0,1.0,8.209585100002732
4,2,32,2,1,0,1,0,"(0, 1, 3, 4, 2)",hpclab62.idi.ntnu.no,899.6319505,"[975.521188, 899.673535, 899.803454, 899.428415, 899.199757, 899.622356, 899.404986, 899.652494, 899.437386, 899.811974]",1702603760254.0,1.0,20.342003699999623
64,8,16,6,1,0,1,0,"(1, 0, 4, 3, 2)",hpclab62.idi.ntnu.no,347.3438875,"[373.947906, 346.743725, 345.747875, 346.368503, 346.205745, 345.966655, 345.999775, 346.637143, 346.818614, 345.884375]",1702603778542.0,1.0,10.582420800001273
32,1,1,2,1,1,1,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,735.5510915,"[810.386776, 735.598632, 735.95809, 735.733901, 735.451111, 735.554912, 735.53927, 735.647092, 736.426388, 735.584571]",1702603816426.0,1.0,16.732226300000185
8,2,1,2,1,0,0,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,349.02697550000005,"[392.61993, 349.19245, 348.881599, 349.143819, 349.186739, 348.99715, 349.2956, 349.390669, 349.08293, 349.11966]",1702603834876.0,1.0,9.605403600000136
32,1,1,12,2,1,1,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,120.974923,"[135.56743, 120.944142, 121.736426, 120.917064, 120.26351, 120.433658, 120.337909, 120.541497, 121.493797, 121.959873]",1702603676363.0,1.0,5.140013000000908
16,8,2,16,1,0,1,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,252.897573,"[266.646751, 252.858629, 252.974225, 253.048055, 252.880167, 252.838607, 252.869448, 252.817017, 252.829877, 252.820819]",1702603689861.0,1.0,9.629809200000455
8,4,64,2,2,0,0,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,484.2397465,"[522.883565, 484.08957, 484.132108, 484.318186, 484.086069, 484.231249, 484.323597, 484.387525, 484.204637, 484.276906]",1702603715028.0,1.0,12.275958000001264
64,4,1,10,1,1,0,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,62.150375,"[75.871919, 62.309613, 62.311253, 62.339773, 62.294813, 62.461481, 62.377014, 62.286493, 62.355932, 62.340803]",1702603719102.0,1.0,2.705006900000444
64,8,64,16,2,1,1,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,160.052621,"[174.7481, 160.460993, 160.050746, 160.208375, 160.751379, 159.937067, 159.7103, 161.461001, 160.571811, 160.765929]",1702603728193.0,1.0,6.1326464999991
16,1,8,8,2,0,0,0,"(1, 0, 4, 3, 2)",hpclab63.idi.ntnu.no,148.8096425,"[161.920027, 148.834018, 148.785267, 148.706729, 148.752177, 149.101254, 148.953676, 148.841007, 148.728988, 148.698398]",1702603736445.0,1.0,5.794440899998881
4,2,8,4,0,0,0,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,75.79147449999999,"[96.688532, 75.720691, 75.845949, 75.674231, 75.925889, 75.915219, 75.702771, 75.887169, 75.546352, 75.71389]",1702603741277.0,1.0,2.6058985000003303
32,2,4,6,1,1,0,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,152.8513125,"[166.523442, 152.716747, 152.862727, 152.821178, 152.828468, 152.883166, 152.888397, 152.920337, 152.800998, 152.858558]",1702603749734.0,1.0,5.612060100000235
32,4,32,14,0,1,1,0,"(4, 1, 0, 3, 2)",hpclab63.idi.ntnu.no,241.6596485,"[257.406592, 242.649589, 242.974045, 242.846186, 242.875166, 241.554989, 241.794646, 242.070844, 241.753467, 240.697048]",1702603762674.0,1.0,8.80461989999967
64,8,4,12,0,0,1,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,144.9122305,"[158.54469, 144.855365, 144.764808, 144.772517, 144.838876, 144.788928, 145.079444, 145.143744, 144.787397, 144.970355]",1702603771123.0,1.0,5.540929000001779
16,8,16,12,1,1,1,0,"(4, 0, 1, 3, 2)",hpclab19.idi.ntnu.no,260.520973,"[274.796394, 260.568023, 260.521503, 260.561592, 260.724672, 260.489833, 261.082663, 260.412362, 260.423262, 260.584133]",1702603848779.0,1.0,9.862307200000213
64,8,64,16,2,1,0,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,177.6121395,"[192.162747, 179.706697, 178.130486, 178.563455, 177.317124, 181.326439, 178.106196, 177.133283, 179.509038, 178.056404]",1702603858565.0,1.0,7.561275699998805
32,1,32,8,0,0,0,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,108.363212,"[129.114029, 108.253018, 108.348677, 108.302149, 109.477848, 108.377747, 108.400818, 108.329097, 108.714927, 108.246608]",1702603864774.0,1.0,4.616330900000321
16,8,1,4,2,1,1,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,809.7368564999999,"[884.983168, 809.994092, 813.016407, 809.473951, 809.29807, 809.204601, 809.43891, 809.302911, 809.3167, 809.359641]",1702603906517.0,1.0,18.951055300001464
32,8,64,6,2,1,0,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,142.649995,"[157.483423, 142.51119, 142.26966, 142.825101, 142.988891, 142.49539, 142.08665, 142.442691, 142.12454, 142.497379]",1702603914519.0,1.0,5.730633099998522
16,1,16,4,2,0,0,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,227.132212,"[247.701773, 226.677719, 227.045891, 227.13964, 227.14855, 226.853601, 227.302781, 227.582492, 227.207652, 227.217081]",1702603926745.0,1.0,7.393240800000058
32,2,64,6,1,1,0,0,"(1, 4, 0, 3, 2)",hpclab19.idi.ntnu.no,191.6208965,"[207.340141, 191.535016, 191.981537, 191.535006, 191.684006, 191.763156, 191.084035, 191.672176, 191.294746, 191.557336]",1702603937216.0,1.0,6.8216335000019175
4,2,16,4,2,1,0,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,172.80249700000002,"[196.737243, 173.528299, 172.707067, 173.288397, 173.395679, 172.916207, 172.772717, 173.380529, 172.903157, 172.712057]",1702603946772.0,1.0,6.154671400001098
64,2,32,4,1,1,1,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,220.2950005,"[309.334198, 221.529232, 221.263182, 222.444714, 221.05319, 220.075541, 221.889443, 221.282331, 219.99223, 222.086064]",1702603959171.0,1.0,5.706559299999208
64,4,16,6,1,0,1,0,"(1, 0, 3, 2, 4)",hpclab19.idi.ntnu.no,298.324907,"[327.057546, 298.344741, 298.686741, 298.590482, 298.17997, 298.279112, 298.14877, 298.282131, 298.263482, 298.31689]",1702603975053.0,1.0,9.154629199999908
64,8,2,4,1,1,0,0,"(1, 0, 4, 3, 2)",hpclab61.idi.ntnu.no,266.5733985,"[288.305394, 266.874354, 266.173994, 266.373754, 266.435284, 266.281543, 266.471475, 266.244666, 266.017554, 265.883424]",1702603849132.0,1.0,9.496574799999872
32,1,32,8,1,0,1,0,"(0, 1, 4, 3, 2)",hpclab61.idi.ntnu.no,169.889978,"[186.47223, 169.762724, 169.797113, 169.819053, 169.704602, 169.737714, 169.713374, 169.748452, 169.672783, 169.790853]",1702603858450.0,1.0,6.1441080999997215
32,2,32,6,0,0,0,0,"(1, 0, 3, 4, 2)",hpclab61.idi.ntnu.no,194.6124285,"[221.922915, 194.648114, 194.616453, 194.305983, 194.652444, 194.508513, 194.850623, 194.786724, 195.108774, 194.481103]",1702603869059.0,1.0,7.550912400000743
64,1,2,16,0,1,1,0,"(0, 1, 4, 3, 2)",hpclab61.idi.ntnu.no,116.411975,"[131.542017, 117.46875, 116.91368, 116.94064, 117.8756, 117.700151, 117.04338, 113.839289, 113.448348, 115.511669]",1702603875674.0,1.0,5.102621699999872
32,2,8,8,0,1,1,0,"(0, 1, 4, 3, 2)",hpclab61.idi.ntnu.no,126.1852145,"[142.908141, 126.196204, 126.210104, 126.185435, 128.246116, 126.690165, 126.306114, 126.142463, 126.126254, 126.197304]",1702603882861.0,1.0,4.960568000000421
