chunk_size_i,chunk_size_fpos,chunk_size_k,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,omp_proc_bind,permutation,hostname,compute_time,compute_times,Timestamps,Feasibility,energy
128,8,16,32,16,0,0,0,0,"(4, 0, 2, 3, 1)",hpclab63.idi.ntnu.no,13.324636,"[5.27001, 13.498605, 13.285479, 13.244107, 13.240697, 5.25087, 13.543724, 13.278928, 13.251738, 13.272948, 17.268361, 25.494477, 25.2683, 25.298208, 25.27403, 5.300849, 13.539744, 13.376076, 13.357016, 13.356508, 5.327959, 13.509044, 13.318027, 13.324636, 13.329066]",1704637311303,True,0.30429000000003725
2,256,2,2,2,0,0,0,0,"(4, 1, 2, 0, 3)",hpclab63.idi.ntnu.no,13.324636,"[5.327959, 13.509044, 13.318027, 13.324636, 13.329066, 5.327959, 13.509044, 13.318027, 13.324636, 13.329066, 5.327959, 13.509044, 13.318027, 13.324636, 13.329066, 5.327959, 13.509044, 13.318027, 13.324636, 13.329066, 5.327959, 13.509044, 13.318027, 13.324636, 13.329066]",1704637321482,False,0.30917300000146497
8,8,16,16,16,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab63.idi.ntnu.no,251.589796,"[337.044061, 345.659975, 343.999569, 344.109539, 344.509465, 245.609459, 251.752596, 251.158791, 251.589858, 251.589796, 242.590775, 251.527448, 251.307161, 251.384798, 251.490779, 337.195539, 344.297337, 344.769663, 344.841083, 344.325147, 244.038713, 251.159232, 251.491318, 251.45205, 251.428709]",1704637339400,True,5.673335999999836
64,32,128,8,16,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,234.00041,"[226.762172, 234.684995, 234.404656, 234.236508, 234.104319, 226.040538, 234.290686, 234.00041, 234.205649, 233.857371, 4.954817, 13.196576, 12.985197, 13.009669, 12.963618, 226.758762, 234.735912, 234.481556, 234.433405, 234.578946, 5.082146, 13.219236, 13.003718, 12.977208, 12.956409]",1704637353694,True,5.963314000000537
64,256,128,16,2,0,0,0,0,"(4, 3, 0, 1, 2)",hpclab63.idi.ntnu.no,42.447484,"[34.425232, 42.707101, 42.472644, 42.430654, 42.447484, 34.419413, 42.670042, 42.475543, 42.477893, 42.439233, 7.326237, 15.623435, 15.392866, 15.394627, 15.367768, 34.425143, 42.678611, 42.452104, 42.424764, 42.459123, 7.393677, 15.651384, 15.375347, 15.386168, 15.378246]",1704637365130,True,0.8977660000018659
8,128,8,4,2,0,0,0,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,4652.3677,"[4639.935218, 4652.668479, 4652.3677, 4652.79374, 4652.322619, 4639.935218, 4652.668479, 4652.3677, 4652.79374, 4652.322619, 4639.935218, 4652.668479, 4652.3677, 4652.79374, 4652.322619, 4639.935218, 4652.668479, 4652.3677, 4652.79374, 4652.322619, 4639.935218, 4652.668479, 4652.3677, 4652.79374, 4652.322619]",1704637876040,False,103.53367699999944
256,8,4,8,12,0,0,0,0,"(0, 1, 2, 4, 3)",hpclab19.idi.ntnu.no,76.101656,"[59.743069, 70.85413, 76.313477, 77.042207, 77.052176, 66.204914, 77.226638, 77.075617, 77.140086, 77.130538, 65.146176, 76.264525, 76.105266, 76.051246, 76.073766, 2.467672, 12.848031, 12.666073, 12.635173, 12.633683, 65.156745, 76.287705, 76.089566, 76.103026, 76.101656]",1704637888198,True,2.067917000000307
128,16,256,1,4,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab19.idi.ntnu.no,61.782272,"[53.208153, 61.917741, 61.684551, 61.670382, 61.641723, 53.256962, 61.967403, 61.822212, 61.768051, 61.783312, 53.206873, 61.988142, 61.862351, 61.801102, 61.775041, 53.222183, 62.040882, 61.859972, 61.782272, 61.773301, 53.225633, 62.028272, 61.759032, 61.836661, 61.768012]",1704637900498,True,1.4170410000006086
16,4,32,4,10,0,0,0,0,"(4, 1, 2, 0, 3)",hpclab19.idi.ntnu.no,61.768012,"[53.225633, 62.028272, 61.759032, 61.836661, 61.768012, 53.225633, 62.028272, 61.759032, 61.836661, 61.768012, 53.225633, 62.028272, 61.759032, 61.836661, 61.768012, 53.225633, 62.028272, 61.759032, 61.836661, 61.768012, 53.225633, 62.028272, 61.759032, 61.836661, 61.768012]",1704637910685,False,1.4170410000006086
32,4,8,16,10,0,0,0,0,"(4, 0, 3, 2, 1)",hpclab19.idi.ntnu.no,77.103757,"[68.708119, 77.379376, 77.138598, 77.106697, 77.103976, 12.429003, 21.06274, 20.92029, 20.850192, 20.94955, 12.435373, 21.059731, 20.824121, 20.909761, 20.785941, 68.70634, 77.348536, 77.130737, 77.107548, 77.095325, 68.709828, 77.379838, 77.103757, 77.104306, 77.088027]",1704637922672,True,1.653189000000566
2,2,16,1,12,0,0,0,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,77.103757,"[68.709828, 77.379838, 77.103757, 77.104306, 77.088027, 68.709828, 77.379838, 77.103757, 77.104306, 77.088027, 68.709828, 77.379838, 77.103757, 77.104306, 77.088027, 68.709828, 77.379838, 77.103757, 77.104306, 77.088027, 68.709828, 77.379838, 77.103757, 77.104306, 77.088027]",1704637932878,False,1.653189000000566
4,32,32,8,14,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab19.idi.ntnu.no,4279.181852,"[4406.911179, 4351.473345, 4191.158865, 4423.920177, 4334.596458, 4192.110045, 4255.211719, 4368.136541, 4279.181852, 4283.222867, 39.343849, 47.839167, 47.703369, 47.743427, 47.939207, 4334.751847, 4243.823737, 4213.847807, 4206.75797, 4378.727983, 3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842]",1704638029661,True,112.74000399999932
2,128,256,1,4,0,0,0,0,"(4, 1, 2, 3, 0)",hpclab19.idi.ntnu.no,4347.786011,"[3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842, 3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842, 3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842, 3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842, 3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842]",1704638039847,False,112.98100400000112
4,64,16,32,8,0,0,0,0,"(4, 3, 2, 1, 0)",hpclab19.idi.ntnu.no,4347.786011,"[3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842, 3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842, 3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842, 3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842, 3970.914645, 4347.786011, 4387.12847, 4280.192793, 4408.935842]",1704638050033,False,112.98100400000112
128,4,256,8,6,0,0,0,0,"(4, 2, 0, 3, 1)",hpclab19.idi.ntnu.no,25.742564,"[17.274976, 26.038717, 25.852225, 25.807176, 25.819136, 17.264527, 26.001387, 25.742564, 25.743386, 25.732725, 3.221663, 11.953802, 11.717972, 11.669642, 11.686632, 3.236614, 11.966682, 11.70323, 11.686021, 11.695532, 17.293458, 26.021136, 25.787136, 25.743175, 25.730786]",1704638061160,True,0.5816500000000815
128,2,256,2,8,0,0,0,0,"(4, 0, 3, 2, 1)",hpclab61.idi.ntnu.no,11.358026,"[3.162492, 11.569796, 11.446497, 11.358026, 11.341917, 17.24681, 25.672824, 25.469564, 25.435924, 25.410674, 3.060472, 11.595036, 11.348937, 11.344306, 11.344416, 3.067712, 11.503196, 11.352777, 11.266886, 11.322067, 3.158963, 11.615986, 11.390286, 11.398037, 11.370446]",1704637876843,True,0.28741500000023734
2,128,8,1,10,0,0,0,0,"(0, 4, 2, 3, 1)",hpclab61.idi.ntnu.no,1080.455247,"[898.214876, 906.08365, 905.922581, 905.976109, 906.164372, 1072.451523, 1080.626817, 1080.448246, 1080.468697, 1080.470927, 1072.242442, 1080.702857, 1080.476287, 1080.455247, 1080.441487, 1072.277103, 1080.788247, 1080.482716, 1080.495127, 1080.686227, 907.22554, 915.482197, 915.218576, 915.292716, 915.196056]",1704637912768,True,25.281392999999753
128,32,16,16,14,0,0,0,0,"(4, 3, 0, 1, 2)",hpclab61.idi.ntnu.no,25.444663,"[17.25895, 25.695015, 25.459493, 25.448604, 25.460355, 5.401643, 13.883898, 13.670637, 13.655988, 13.609928, 17.261969, 25.728364, 25.510432, 25.488295, 25.457214, 17.255549, 25.690395, 25.451764, 25.444663, 25.433565, 5.382863, 13.874249, 13.658026, 13.640458, 13.614218]",1704637923937,True,0.6109150000002046
32,64,2,2,2,0,0,0,0,"(4, 2, 1, 3, 0)",hpclab61.idi.ntnu.no,13.640458,"[5.382863, 13.874249, 13.658026, 13.640458, 13.614218, 5.382863, 13.874249, 13.658026, 13.640458, 13.614218, 5.382863, 13.874249, 13.658026, 13.640458, 13.614218, 5.382863, 13.874249, 13.658026, 13.640458, 13.614218, 5.382863, 13.874249, 13.658026, 13.640458, 13.614218]",1704637934119,False,0.3569760000000315
16,8,8,4,6,0,0,0,0,"(4, 2, 1, 3, 0)",hpclab61.idi.ntnu.no,13.640458,"[5.382863, 13.874249, 13.658026, 13.640458, 13.614218, 5.382863, 13.874249, 13.658026, 13.640458, 13.614218, 5.382863, 13.874249, 13.658026, 13.640458, 13.614218, 5.382863, 13.874249, 13.658026, 13.640458, 13.614218, 5.382863, 13.874249, 13.658026, 13.640458, 13.614218]",1704637944294,False,0.3569760000000315
2,256,128,32,6,0,0,0,0,"(4, 3, 0, 2, 1)",hpclab61.idi.ntnu.no,1080.223489,"[1772.34959, 1781.484327, 1781.063905, 1780.897326, 1781.275776, 1772.496251, 1781.352796, 1780.145865, 1781.087786, 1781.002486, 1071.932043, 1080.405939, 1080.147807, 1080.100168, 1080.128929, 1071.885813, 1080.386979, 1080.155848, 1080.262879, 1080.223489, 1071.963514, 1080.366888, 1080.101139, 1080.094028, 1080.098449]",1704637988926,True,25.303149999999732
2,2,16,32,8,0,0,0,0,"(0, 1, 4, 2, 3)",hpclab61.idi.ntnu.no,1344.064907,"[1397.256265, 1344.834745, 1344.368585, 1371.619, 1357.455302, 6607.350882, 6612.895516, 6612.504126, 6615.42695, 6611.377837, 1334.21665, 1342.404455, 1343.755285, 1337.881493, 1338.038762, 1334.466451, 1341.411285, 1341.241514, 1340.740714, 1340.565235, 1336.068811, 1344.708927, 1342.487075, 1385.962429, 1344.064907]",1704638059623,True,56.995724999999766
256,128,128,2,6,0,0,0,0,"(4, 3, 0, 2, 1)",hpclab61.idi.ntnu.no,16.43035,"[8.675154, 17.16992, 16.93583, 16.903759, 16.904979, 8.134194, 16.74152, 16.481478, 16.43035, 16.330988, 8.103934, 16.558629, 16.371019, 16.347599, 16.360789, 8.676114, 17.16589, 16.929269, 16.916209, 16.89759, 8.089766, 16.639068, 16.38542, 16.474289, 16.394439]",1704638070657,True,0.40638099999978294
256,256,128,4,2,0,0,0,0,"(0, 4, 1, 2, 3)",hpclab61.idi.ntnu.no,196.379389,"[188.327845, 197.250449, 196.38036, 196.70722, 196.498638, 188.218215, 196.721728, 196.31643, 196.403839, 196.25603, 188.132614, 196.639929, 196.394279, 196.379389, 196.343419, 188.692245, 196.646599, 196.711518, 196.365339, 196.30853, 188.235344, 196.72488, 196.458439, 196.296299, 196.407459]",1704638086209,True,4.787853000001633
256,4,32,1,10,0,0,0,0,"(4, 1, 2, 0, 3)",hpclab61.idi.ntnu.no,196.407459,"[188.235344, 196.72488, 196.458439, 196.296299, 196.407459, 188.235344, 196.72488, 196.458439, 196.296299, 196.407459, 188.235344, 196.72488, 196.458439, 196.296299, 196.407459, 188.235344, 196.72488, 196.458439, 196.296299, 196.407459, 188.235344, 196.72488, 196.458439, 196.296299, 196.407459]",1704638096396,False,4.7741209999985585
64,32,128,1,16,0,0,0,0,"(0, 1, 2, 4, 3)",hpclab62.idi.ntnu.no,221.435434,"[213.568971, 221.679473, 221.580712, 221.432113, 221.763922, 213.622241, 221.588763, 222.44896, 221.383593, 221.435434, 32.524918, 41.139308, 41.003218, 41.203927, 41.113218, 213.017071, 221.606502, 221.246573, 222.92889, 227.464888, 33.275226, 41.234437, 41.126778, 40.865109, 40.896337]",1704637880156,True,6.155580999999074
2,64,64,32,2,0,0,0,0,"(1, 0, 2, 3, 4)",hpclab62.idi.ntnu.no,2339.112328,"[2330.751106, 2333.78827, 2338.341669, 2341.293754, 2339.040587, 2331.664355, 2340.381415, 2339.112328, 2336.494204, 2342.775549, 2333.2849, 2339.399867, 2337.434692, 2342.34133, 2337.539611, 8133.231078, 8148.539702, 8142.599096, 8149.524514, 8145.835812, 8137.71042, 8145.323313, 8146.932379, 8148.874114, 8146.903219]",1704638007269,True,54.0148909999989
8,128,4,32,16,0,0,0,0,"(4, 0, 3, 2, 1)",hpclab62.idi.ntnu.no,236.893327,"[229.482003, 236.997266, 236.979876, 236.794847, 236.596466, 268.094256, 276.338368, 276.113558, 276.247418, 276.204788, 231.09658, 239.479819, 239.308321, 239.256631, 239.212452, 229.038404, 237.144705, 236.893057, 236.953035, 236.893327, 227.948836, 236.197129, 235.983038, 236.150018, 235.981338]",1704638024019,True,5.266633999999613
8,8,32,1,2,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,1746.566466,"[224.837843, 234.983041, 232.061488, 230.75604, 233.366014, 1736.345339, 1751.950554, 1747.267804, 1749.879569, 1795.503196, 226.523239, 234.857821, 233.307675, 233.445874, 229.842393, 1819.648831, 1863.781442, 1857.462666, 1786.758096, 1772.931745, 1736.13381, 1748.160582, 1746.566466, 1745.671347, 1748.015502]",1704638063689,True,37.84563799999887
8,2,16,32,2,0,0,0,0,"(4, 2, 3, 1, 0)",hpclab62.idi.ntnu.no,1746.566466,"[1736.13381, 1748.160582, 1746.566466, 1745.671347, 1748.015502, 1736.13381, 1748.160582, 1746.566466, 1745.671347, 1748.015502, 1736.13381, 1748.160582, 1746.566466, 1745.671347, 1748.015502, 1736.13381, 1748.160582, 1746.566466, 1745.671347, 1748.015502, 1736.13381, 1748.160582, 1746.566466, 1745.671347, 1748.015502]",1704638073879,False,38.13903399999981
256,4,8,2,16,0,0,0,0,"(4, 1, 3, 0, 2)",hpclab62.idi.ntnu.no,17.818348,"[9.533787, 18.038035, 17.838566, 17.818348, 17.812606, 9.538297, 17.911026, 17.780908, 17.808796, 17.786356, 9.537047, 18.040197, 17.884496, 17.819876, 17.825657, 9.540307, 18.045336, 17.834626, 17.803678, 17.825886, 8.835208, 17.318777, 17.10852, 17.100308, 17.082498]",1704638084994,True,0.41133999999874504
4,256,8,16,10,0,0,0,0,"(4, 1, 3, 0, 2)",hpclab62.idi.ntnu.no,106.489262,"[536.133818, 544.456757, 544.289868, 544.265418, 544.248788, 98.246102, 106.61937, 106.381682, 106.375823, 106.373421, 98.272512, 106.67897, 106.383442, 106.38271, 106.358603, 536.131788, 544.500687, 544.275108, 544.256168, 544.252178, 98.27266, 106.686882, 106.48133, 106.489262, 106.50503]",1704638102700,True,2.4435230000017327
2,2,4,8,10,0,0,0,0,"(4, 2, 3, 1, 0)",hpclab62.idi.ntnu.no,106.489262,"[98.27266, 106.686882, 106.48133, 106.489262, 106.50503, 98.27266, 106.686882, 106.48133, 106.489262, 106.50503, 98.27266, 106.686882, 106.48133, 106.489262, 106.50503, 98.27266, 106.686882, 106.48133, 106.489262, 106.50503, 98.27266, 106.686882, 106.48133, 106.489262, 106.50503]",1704638112890,False,2.4352530000032857
16,8,128,2,16,0,0,0,0,"(1, 0, 2, 4, 3)",hpclab62.idi.ntnu.no,914.811619,"[905.94523, 914.811619, 920.912623, 919.924887, 912.906613, 102.960921, 110.123384, 111.660328, 111.900909, 112.054418, 905.233732, 920.351654, 919.644356, 920.579735, 917.770442, 102.463542, 109.635784, 112.347716, 110.343163, 113.138855, 911.719867, 920.619565, 919.784395, 920.054726, 919.421238]",1704638138358,True,25.37672400000156
8,32,64,8,12,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,166.992095,"[158.939873, 167.075333, 166.981896, 166.906584, 166.796646, 158.628924, 166.992095, 167.033233, 167.809604, 166.642235, 158.681496, 166.890104, 166.768466, 166.940534, 166.674616, 334.513898, 342.953287, 343.361786, 342.777887, 342.778797, 334.665357, 343.025606, 342.726618, 342.819338, 342.70399]",1704638154960,True,3.841460999996343
256,128,128,4,10,0,0,0,0,"(4, 2, 0, 3, 1)",hpclab63.idi.ntnu.no,15.377318,"[7.280965, 15.559017, 15.33257, 15.32595, 15.30566, 8.785887, 17.106459, 16.880842, 16.835683, 16.850461, 7.324374, 15.657647, 15.401288, 15.37875, 15.389769, 7.238525, 15.524686, 15.309831, 15.30663, 15.28574, 7.327024, 15.605857, 15.377318, 15.38439, 15.35488]",1704637876849,True,0.34831000000122003
16,256,64,2,2,0,0,0,0,"(4, 3, 0, 1, 2)",hpclab63.idi.ntnu.no,36.57634,"[28.980588, 36.871126, 36.58955, 36.56414, 36.53716, 135.20927, 143.381033, 143.231755, 143.243365, 143.249404, 28.565204, 37.009314, 36.588079, 36.54821, 36.509701, 28.621483, 36.847257, 36.585579, 36.580829, 36.630339, 28.681212, 36.928805, 36.670998, 36.56274, 36.57634]",1704637888954,True,0.8522659999944153
8,16,8,16,6,0,0,0,0,"(1, 4, 0, 2, 3)",hpclab63.idi.ntnu.no,79.487505,"[99.812705, 79.494774, 79.232208, 79.220158, 79.215388, 92.131266, 79.498335, 79.487505, 79.326607, 79.233007, 2999.453294, 3007.890946, 3007.528039, 3006.57346, 3006.840628, 100.33399, 79.476373, 79.241177, 79.242857, 79.197658, 2897.097069, 2913.281048, 2914.080519, 2912.790764, 2913.500647]",1704637930460,True,2.8188699999955134
128,16,16,2,8,0,0,0,0,"(4, 2, 0, 3, 1)",hpclab63.idi.ntnu.no,25.302963,"[6.019539, 14.320752, 14.132803, 14.113035, 14.096843, 17.259246, 25.58767, 25.346591, 25.338841, 25.322892, 17.250466, 25.54915, 25.316882, 25.302963, 25.301673, 5.97287, 14.300272, 14.041203, 14.045765, 13.991234, 17.262126, 25.558111, 25.326281, 25.313292, 25.303713]",1704637941599,True,0.5493189999979222
2,64,4,16,16,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab63.idi.ntnu.no,1080.890341,"[1072.867484, 1081.132338, 1080.900812, 1080.868011, 1080.90861, 1072.895035, 1081.106089, 1080.98003, 1080.8976, 1080.897191, 1072.836925, 1081.118519, 1080.882471, 1080.884201, 1080.860362, 306.379795, 314.841725, 314.420191, 314.239542, 314.160733, 1073.33006, 1081.156938, 1080.93587, 1080.890341, 1080.834411]",1704637975439,True,22.918234000004304
2,64,8,2,4,0,0,0,0,"(4, 0, 1, 2, 3)",hpclab63.idi.ntnu.no,3878.235624,"[3867.790087, 3876.098489, 3887.400505, 3876.0047, 3875.606115, 3870.01299, 3883.377123, 3879.780085, 3880.553938, 3877.991686, 3870.565454, 3878.235624, 3877.696749, 3881.08322, 3880.26359, 3867.51605, 3881.168838, 3887.164319, 3877.415183, 3888.016928, 3870.151879, 3881.04912, 3876.415545, 3876.255396, 3878.60001]",1704638083072,True,86.70585800000117
32,128,8,8,4,0,0,0,0,"(4, 2, 0, 1, 3)",hpclab63.idi.ntnu.no,159.010559,"[162.584727, 170.613133, 169.175369, 169.216689, 168.784274, 166.252213, 173.947272, 174.31525, 174.714483, 172.902555, 152.17826, 159.176858, 158.902799, 158.788732, 158.743112, 151.698835, 158.722812, 158.488435, 158.450335, 158.423926, 152.380406, 159.380865, 159.215637, 158.972828, 159.010559]",1704638097803,True,3.5407709999999497
32,8,8,32,2,0,0,0,0,"(0, 1, 4, 2, 3)",hpclab63.idi.ntnu.no,615.032646,"[142.327245, 150.708996, 150.506959, 150.497969, 150.39041, 142.427134, 150.492239, 150.518018, 150.540189, 150.531638, 606.930377, 615.180299, 615.227035, 614.516553, 615.032646, 606.698426, 615.219264, 614.999177, 615.217905, 615.076197, 650.709337, 659.156748, 659.040348, 659.027068, 659.120517]",1704638119388,True,13.512897000000521
2,128,2,16,16,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab63.idi.ntnu.no,1080.396116,"[1072.339842, 1080.604534, 1080.394337, 1080.430055, 1080.396116, 228.656277, 236.601854, 236.575254, 236.288268, 236.523305, 1072.398542, 1080.713783, 1080.421166, 1080.420327, 1080.417755, 228.384091, 236.615574, 236.441996, 236.294737, 236.338796, 1072.429761, 1080.671764, 1080.440395, 1080.411827, 1080.416047]",1704638148613,True,22.210490999998
4,4,64,32,6,0,0,0,0,"(0, 1, 4, 2, 3)",hpclab63.idi.ntnu.no,6461.675554,"[6573.306879, 6581.289325, 6581.041168, 6581.038868, 6581.246846, 1841.615232, 1824.233786, 1822.856204, 1822.514057, 1846.139519, 1814.007767, 1823.706074, 1823.271608, 1823.261289, 1823.387156, 6453.914786, 6461.9551, 6461.675554, 6461.633944, 6461.698943, 6454.146761, 6462.149389, 6461.690413, 6461.689023, 6461.607806]",1704638275052,True,176.19614899999578
128,256,16,8,14,0,0,0,0,"(0, 4, 3, 2, 1)",hpclab19.idi.ntnu.no,25.779155,"[17.254437, 26.047075, 25.802267, 25.763325, 25.770156, 17.245787, 25.885134, 25.786877, 25.779155, 25.778476, 28.814128, 37.579359, 37.329766, 37.337618, 37.297297, 17.244377, 26.004125, 25.786937, 25.760485, 25.757326, 28.821618, 37.573619, 37.331646, 37.356918, 37.289557]",1704638286441,True,0.6153090000007069
2,4,4,32,2,0,0,0,0,"(4, 0, 3, 1, 2)",hpclab19.idi.ntnu.no,1119.733564,"[1113.843798, 1118.493492, 1119.395274, 1118.573983, 1118.476553, 1110.337154, 1118.767943, 1119.194744, 1111.772176, 1123.080637, 1108.993703, 1120.193814, 1119.578704, 1119.733564, 1121.687666, 1227.217051, 1237.80512, 1238.837942, 1238.901173, 1239.899143, 1227.410511, 1238.515172, 1239.910763, 1239.973784, 1239.391972]",1704638326265,True,25.982756000001245
2,2,256,8,10,0,0,0,0,"(4, 2, 1, 3, 0)",hpclab19.idi.ntnu.no,1239.391972,"[1227.410511, 1238.515172, 1239.910763, 1239.973784, 1239.391972, 1227.410511, 1238.515172, 1239.910763, 1239.973784, 1239.391972, 1227.410511, 1238.515172, 1239.910763, 1239.973784, 1239.391972, 1227.410511, 1238.515172, 1239.910763, 1239.973784, 1239.391972, 1227.410511, 1238.515172, 1239.910763, 1239.973784, 1239.391972]",1704638336442,False,28.04797300000064
32,64,32,16,16,0,0,0,0,"(4, 1, 0, 2, 3)",hpclab19.idi.ntnu.no,322.07086,"[313.588392, 322.18141, 321.98512, 322.07086, 322.111721, 313.554763, 322.236701, 322.010929, 322.025981, 321.96719, 318.434378, 326.978725, 326.897885, 326.957686, 326.935695, 318.466637, 327.122764, 326.822286, 326.909246, 326.841725, 313.474612, 322.28903, 322.06649, 322.004021, 321.984231]",1704638355204,True,7.436383000000205
4,4,256,4,10,0,0,0,0,"(4, 0, 2, 3, 1)",hpclab19.idi.ntnu.no,105.848686,"[97.422418, 105.824365, 105.645095, 105.544175, 108.346797, 537.305973, 546.261504, 546.006933, 546.001543, 546.034314, 100.36528, 105.848686, 105.439614, 106.433386, 107.744197, 537.320624, 546.311144, 546.103502, 546.074473, 546.010104, 100.363381, 106.624975, 105.317165, 106.187356, 105.478795]",1704638372881,True,2.6560669999998936
32,4,2,32,10,0,0,0,0,"(4, 3, 1, 2, 0)",hpclab19.idi.ntnu.no,105.478795,"[100.363381, 106.624975, 105.317165, 106.187356, 105.478795, 100.363381, 106.624975, 105.317165, 106.187356, 105.478795, 100.363381, 106.624975, 105.317165, 106.187356, 105.478795, 100.363381, 106.624975, 105.317165, 106.187356, 105.478795, 100.363381, 106.624975, 105.317165, 106.187356, 105.478795]",1704638383066,False,2.6443489999983285
32,128,2,32,4,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab19.idi.ntnu.no,23.468163,"[68.779419, 77.651987, 77.453428, 77.432066, 77.434388, 14.731796, 23.649564, 23.403743, 23.367263, 23.349134, 14.737425, 23.646154, 23.401002, 23.411744, 23.374663, 68.767468, 77.723478, 77.508416, 77.441578, 77.427426, 14.695445, 23.640293, 23.479653, 23.468163, 23.367283]",1704638394858,True,0.5529200000019046
