tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,tuned_tileX,tuned_tileY,tuned_vec,compute_time,energy,iterations,wait_after_run
32,16,128,64,14,42,2,0.61232,85.26924936152007,10,0
32,16,512,128,12,8,2,0.25248,81.5257675645782,10,0
32,16,512,64,2,112,2,1.595552,65.3982906648593,10,0
32,1,512,32,4,118,2,2.285376,67.17408578103479,10,0
2,8,128,64,20,2,2,0.320128,72.35393380208335,10,0
8,1,128,128,20,14,2,0.28928,69.42705941882454,10,0
1,1,128,128,4,10,4,1.18288,70.02416434655999,10,0
32,16,1024,128,40,6,2,0.116096,59.76938801324163,10,0
32,32,512,128,8,128,2,0.252448,64.48836175389741,10,0
32,16,1024,64,2,14,2,1.419552,68.19539536517351,10,0
2,16,512,64,14,18,2,0.180736,61.38400687745396,10,0
8,1,128,32,20,16,2,0.3504,62.24784713560541,10,0
32,32,128,128,20,8,2,0.888832,66.3704412776962,10,0
8,32,128,128,20,18,4,0.170592,60.72040417334212,10,0
32,16,512,64,14,16,2,0.29536,62.96021501630188,10,0
2,1,512,128,4,14,4,0.723392,67.29792857359496,10,0
2,64,128,64,28,16,2,0.66016,62.91608770313262,10,0
32,16,1024,64,40,6,2,0.141312,61.28112512067836,10,0
16,32,512,32,20,30,2,0.2648,61.37349119094543,10,0
8,32,128,128,14,20,2,0.196608,60.59232443476848,10,0
8,1,128,128,4,4,4,1.021952,69.0340909292301,10,0
2,32,128,128,20,20,4,0.213056,66.34689521163793,10,0
8,64,128,64,20,28,2,0.475104,62.076692308385184,10,0
32,16,1024,128,2,16,2,1.275168,68.02672457947168,10,0
32,32,128,128,14,14,2,0.944672,65.93849023166625,10,0
4,16,512,32,14,18,2,0.181792,62.92059290776608,10,0
32,32,512,128,8,124,2,0.344256,66.6353364618945,10,0
32,1,512,64,92,8,4,0.130528,62.8131970447656,10,0
8,1,128,32,20,10,2,0.436832,61.08495600917216,10,0
2,16,128,32,4,180,4,0.37392,67.17928835190412,10,0
8,64,128,128,20,4,2,1.154816,69.12984680939444,10,0
32,16,512,128,2,112,2,1.304,65.44369144423678,10,0
8,1,128,32,4,96,2,1.911808,66.80078911535257,10,0
8,1,512,128,20,8,2,0.164896,73.66667271614094,10,0
16,1,128,64,20,50,2,0.385024,70.7099978044521,10,0
16,1,128,256,20,50,2,0.472352,64.89329704907298,10,0
32,32,512,64,14,16,2,0.468672,63.25716363074032,10,0
2,1,128,64,20,2,2,0.793344,66.76900738274162,10,0
2,1,512,64,12,42,4,0.610304,67.93960171408034,10,0
1,1,128,128,92,10,4,1.433408,74.73531177690896,10,0
2,1,128,32,8,54,2,0.78848,69.00335604713477,10,0
8,32,128,128,18,14,2,0.214784,67.45167670384618,10,0
8,16,128,32,4,120,4,1.047328,68.77486658624696,10,0
2,1,512,128,14,8,2,0.573696,64.69583113111692,10,0
8,32,128,128,20,12,4,0.19408,64.71694639171369,10,0
2,1,128,128,20,48,4,0.761856,65.0552583359156,10,0
8,16,64,32,48,8,4,0.615936,65.13447144908923,10,0
8,16,64,128,14,4,2,0.572704,66.23106034544253,10,0
4,1,128,32,10,62,2,0.878528,64.79123785506138,10,0
