chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,omp_proc_bind,permutation,hostname,compute_time,compute_times,Timestamps,Feasibility,energy
512,16,16,1,6,0,1,1,0,"(3, 1, 2, 0, 4)",hpclab61.idi.ntnu.no,38.872625,"[38.95246, 38.930521, 38.87846, 38.867261, 38.90302, 38.870071, 38.84451, 38.800001, 38.79752, 38.816291]",1702760145923,True,0.983173700000043
4,4,32,1,4,2,0,1,0,"(3, 1, 0, 2, 4)",hpclab61.idi.ntnu.no,73.9869285,"[73.732648, 74.001859, 73.647906, 73.629368, 73.786978, 74.059518, 73.869248, 73.376047, 73.956188, 75.697849]",1702760150246,True,1.8591934000000037
1024,4,8,32,4,0,1,1,0,"(3, 0, 2, 1, 4)",hpclab61.idi.ntnu.no,21.9201925,"[22.084327, 21.932018, 21.876307, 21.955498, 21.884867, 21.908297, 21.883667, 21.865708, 21.839627, 21.897898]",1702760151978,True,0.5867067000001043
256,16,32,4,16,0,1,0,0,"(2, 3, 0, 1, 4)",hpclab61.idi.ntnu.no,78.39433650000001,"[78.233721, 77.775651, 78.186441, 78.279151, 77.591971, 78.602802, 78.487891, 78.667302, 78.227621, 78.009302]",1702760156529,True,1.9763472999999068
512,32,16,256,6,1,0,1,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,6.901491,"[7.042426, 6.904337, 6.875686, 6.926548, 6.923796, 6.893968, 6.888516, 6.940676, 6.920668, 6.929766]",1702760106527,True,0.20402390000017476
32,8,16,256,6,2,0,1,0,"(0, 3, 1, 2, 4)",hpclab62.idi.ntnu.no,5.6842235,"[5.74956, 5.693229, 5.622239, 5.6428, 5.678478, 5.577559, 5.73324, 5.689969, 5.701378, 5.670441]",1702760107444,True,0.17593539999943458
8,4,8,4,14,1,0,0,0,"(3, 1, 2, 0, 4)",hpclab62.idi.ntnu.no,19.769703,"[19.615284, 19.687882, 19.541463, 19.800243, 19.936592, 19.785444, 19.801952, 19.698393, 19.818243, 19.753962]",1702760109066,True,0.45113630000050764
512,8,8,256,16,1,1,1,0,"(2, 3, 0, 1, 4)",hpclab62.idi.ntnu.no,20.0213825,"[19.747533, 20.073452, 19.972812, 20.054842, 19.907782, 19.987923, 20.161262, 20.148172, 20.56951, 19.828202]",1702760110699,True,0.46331070000014735
4,2,16,32,8,1,1,0,0,"(2, 0, 3, 1, 4)",hpclab62.idi.ntnu.no,3.325013,"[4.495832, 3.774233, 3.593332, 3.562893, 3.562624, 3.554634, 3.550923, 3.547793, 3.544443, 3.548223]",1702760111492,True,0.1335364999999001
1024,16,8,4,12,1,0,1,0,"(2, 0, 1, 3, 4)",hpclab62.idi.ntnu.no,2.3377355,"[3.613804, 2.561766, 2.365796, 2.337955, 2.346915, 2.363575, 2.341156, 2.329346, 2.342826, 2.339375]",1702760112220,True,0.09521910000039498
2,16,16,64,6,0,0,0,0,"(2, 1, 0, 3, 4)",hpclab62.idi.ntnu.no,17.4728275,"[19.670353, 17.554707, 17.461047, 17.436756, 17.377747, 17.384047, 17.392797, 17.395447, 17.521837, 17.334207]",1702760113704,True,0.6208800000000337
128,32,32,1,14,1,0,1,0,"(1, 0, 3, 2, 4)",hpclab62.idi.ntnu.no,3.494589,"[3.805314, 3.538603, 3.497293, 3.494923, 3.492794, 3.488935, 3.476203, 3.491733, 3.493893, 3.492214]",1702760114518,True,0.15144789999976638
128,16,2,4,16,1,1,0,0,"(1, 3, 2, 0, 4)",hpclab62.idi.ntnu.no,5.20498,"[5.307309, 5.021372, 5.229339, 5.962928, 5.049511, 5.27484, 5.196, 5.0237, 5.217861, 5.224949]",1702760115420,True,0.12594719999979134
32,4,32,32,14,2,1,0,0,"(0, 2, 3, 1, 4)",hpclab62.idi.ntnu.no,6.604153500000001,"[6.777688, 5.221719, 6.564087, 6.665008, 6.876227, 5.203651, 6.566618, 6.712686, 6.615859, 6.564806]",1702760116360,True,0.20992110000079264
1024,16,16,8,6,2,1,0,0,"(2, 0, 1, 3, 4)",hpclab63.idi.ntnu.no,6.4163225,"[8.54589, 6.758628, 6.334494, 6.410803, 6.294373, 6.619461, 6.356062, 6.459833, 6.358253, 6.246314]",1702760106483,True,0.18256039999996573
8,8,8,256,10,1,0,1,0,"(2, 0, 1, 3, 4)",hpclab63.idi.ntnu.no,2.532423,"[3.749171, 2.754082, 2.561443, 2.524403, 2.522914, 2.507484, 2.526623, 2.556123, 2.509225, 2.470004]",1702760107208,True,0.08968500000009953
32,16,4,4,10,2,1,0,0,"(3, 1, 0, 2, 4)",hpclab63.idi.ntnu.no,9.765038,"[9.720248, 9.865567, 9.712257, 9.786228, 9.690997, 9.798908, 9.819056, 9.725278, 9.820376, 9.743848]",1702760108332,True,0.2250981999999567
1024,4,8,1,8,1,1,0,0,"(2, 3, 1, 0, 4)",hpclab63.idi.ntnu.no,20.054705,"[20.191857, 20.15083, 20.310007, 20.043559, 20.169248, 19.92823, 20.258647, 19.832941, 19.987291, 19.99251]",1702760109971,True,0.4633503000000928
16,8,4,8,12,1,0,0,0,"(3, 1, 0, 2, 4)",hpclab63.idi.ntnu.no,9.777318,"[9.800757, 9.730298, 9.816056, 9.526281, 9.812426, 9.54254, 9.936954, 9.706809, 9.718799, 9.838485]",1702760111096,True,0.22934150000000955
64,16,8,128,8,0,1,1,0,"(1, 2, 3, 0, 4)",hpclab63.idi.ntnu.no,19.743198,"[19.867853, 19.934091, 19.95402, 20.443345, 19.778602, 19.680803, 19.866331, 19.621135, 19.692034, 19.627944]",1702760112716,True,0.45035210000005466
2,4,8,16,8,2,1,1,0,"(1, 2, 0, 3, 4)",hpclab63.idi.ntnu.no,8.7146485,"[9.468692, 8.800217, 8.788279, 8.759117, 8.720459, 8.683228, 8.61752, 8.654669, 8.6866, 8.708838]",1702760113755,True,0.2500374000001102
16,32,16,128,4,0,0,1,0,"(2, 0, 1, 3, 4)",hpclab63.idi.ntnu.no,13.129672,"[16.2152, 13.345549, 13.176191, 13.225742, 13.126093, 13.024932, 12.975814, 12.949815, 13.022304, 13.039172]",1702760115017,True,0.3486665999998877
256,32,8,8,16,0,0,1,0,"(3, 0, 1, 2, 4)",hpclab63.idi.ntnu.no,20.6229935,"[20.700792, 20.436305, 20.430565, 20.435326, 20.624624, 20.630754, 20.621363, 20.612923, 20.647423, 20.629364]",1702760116679,True,0.4774563999999373
256,2,16,64,12,2,0,0,0,"(2, 1, 3, 0, 4)",hpclab63.idi.ntnu.no,39.115814,"[40.424507, 40.320225, 40.454104, 40.452575, 40.377246, 40.525513, 40.398225, 40.485315, 40.433445, 40.563564]",1702760119283,True,0.9076328000001013
32,16,32,4,12,2,1,1,0,"(2, 0, 3, 1, 4)",hpclab19.idi.ntnu.no,7.299041,"[8.426032, 7.499931, 7.105621, 7.01729, 7.323861, 6.82199, 6.92949, 6.746909, 7.02907, 7.23314]",1702760161744,True,0.2629030000003695
2,32,2,8,12,2,0,0,0,"(2, 3, 1, 0, 4)",hpclab19.idi.ntnu.no,77.0515065,"[76.899352, 77.047342, 77.306604, 77.055671, 76.613643, 77.797572, 77.096464, 76.774121, 77.385403, 76.771172]",1702760166234,True,1.9139712000003783
8,16,4,64,14,2,0,1,0,"(1, 3, 0, 2, 4)",hpclab19.idi.ntnu.no,20.255355,"[19.287559, 19.186807, 19.181238, 19.020869, 19.016827, 18.969317, 19.008769, 19.150498, 18.932787, 19.040828]",1702760167857,True,0.5069196000004013
64,16,32,2,12,0,0,1,0,"(3, 1, 2, 0, 4)",hpclab19.idi.ntnu.no,78.39055450000001,"[82.282281, 78.265774, 78.339375, 78.435904, 79.563346, 78.602336, 78.110434, 78.246844, 78.563485, 78.382123]",1702760172421,True,1.9184203999997407
4,2,32,64,2,1,0,1,0,"(3, 0, 2, 1, 4)",hpclab19.idi.ntnu.no,78.253789,"[78.241044, 77.867724, 77.429963, 78.673435, 80.376768, 78.307143, 77.160134, 77.403962, 76.985162, 77.190402]",1702760176983,True,1.799648999999772
8,32,4,64,16,0,1,0,0,"(3, 2, 0, 1, 4)",hpclab19.idi.ntnu.no,39.4827075,"[39.508617, 39.727888, 39.786349, 39.362387, 39.346908, 39.529488, 39.627667, 39.702767, 39.471968, 39.504077]",1702760179584,True,0.9081119000002218
256,16,32,1,10,0,1,1,0,"(3, 2, 0, 1, 4)",hpclab19.idi.ntnu.no,77.7992485,"[77.851003, 77.797724, 77.861744, 77.840153, 77.838284, 77.815023, 77.808114, 77.760855, 77.781872, 77.806785]",1702760184124,True,1.8642896000004838
8,8,4,32,4,0,1,1,0,"(0, 3, 2, 1, 4)",hpclab19.idi.ntnu.no,3.09552,"[3.434664, 3.163765, 3.132245, 3.098745, 3.093583, 3.094125, 3.093295, 3.096533, 3.129565, 3.043335]",1702760184907,True,0.10029999999969733
8,4,32,8,10,2,1,1,0,"(1, 2, 3, 0, 4)",hpclab19.idi.ntnu.no,77.862794,"[77.664972, 78.383165, 78.946226, 78.740824, 78.417345, 79.159086, 79.513725, 78.314894, 78.340695, 78.432184]",1702760189512,True,1.912248499999987
32,4,4,128,16,2,1,1,0,"(2, 1, 3, 0, 4)",hpclab19.idi.ntnu.no,10.0457495,"[10.124335, 9.921494, 10.170845, 9.843314, 10.193145, 9.934185, 10.111804, 10.040855, 10.050485, 10.000335]",1702760190675,True,0.23668210000032558
256,8,4,64,16,1,1,1,0,"(3, 0, 1, 2, 4)",hpclab61.idi.ntnu.no,10.2569585,"[10.234179, 10.459098, 10.285068, 10.342898, 10.097228, 10.299349, 10.348687, 10.333808, 10.291649, 10.359737]",1702760161901,True,0.27039920000006534
8,16,8,16,14,0,1,1,0,"(2, 1, 3, 0, 4)",hpclab61.idi.ntnu.no,39.3904615,"[39.89309, 39.084092, 39.76643, 39.435082, 39.47707, 39.346262, 39.44626, 39.614092, 39.147269, 39.149962]",1702760164501,True,0.9997010999999475
32,8,8,8,8,0,0,0,0,"(2, 3, 1, 0, 4)",hpclab61.idi.ntnu.no,17.9405485,"[18.061105, 17.948684, 17.953113, 18.177015, 18.121705, 17.906413, 17.987534, 17.972065, 18.069704, 17.861234]",1702760166031,True,0.4556146000000808
512,32,8,128,14,1,1,0,0,"(2, 3, 0, 1, 4)",hpclab61.idi.ntnu.no,19.850021,"[19.599924, 19.592306, 19.888386, 19.943906, 19.837626, 19.950864, 19.963466, 19.947717, 19.650055, 19.864585]",1702760167657,True,0.5111764999999651
128,32,4,16,10,0,1,0,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,1.9668315,"[2.959182, 2.094701, 2.012382, 1.989462, 1.976392, 1.959191, 1.945441, 1.935021, 1.933881, 1.935812]",1702760168393,True,0.08424399999985326
2,2,16,16,16,2,1,0,0,"(1, 2, 0, 3, 4)",hpclab61.idi.ntnu.no,4.012623,"[4.449695, 3.967693, 3.974573, 4.019813, 3.963983, 3.934133, 4.055123, 3.991284, 4.094973, 3.962792]",1702760169189,True,0.13087560000003579
1024,8,4,16,12,2,1,0,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,4.2625530000000005,"[5.313913, 4.174413, 4.114904, 4.150113, 4.132443, 4.229033, 4.266213, 4.156844, 4.170974, 4.139513]",1702760170008,True,0.157908099999986
64,32,8,32,10,1,1,0,0,"(3, 2, 0, 1, 4)",hpclab61.idi.ntnu.no,20.1568215,"[20.265886, 20.060676, 20.205377, 20.065884, 19.998816, 20.247436, 20.159886, 20.117635, 20.072625, 20.050157]",1702760171661,True,0.5158272000000579
4,32,16,128,12,1,1,0,0,"(1, 2, 0, 3, 4)",hpclab61.idi.ntnu.no,13.7511015,"[15.624372, 13.785592, 13.76661, 13.733231, 13.73484, 13.660472, 13.74361, 13.696641, 13.75128, 13.699971]",1702760172969,True,0.5920256999999765
32,32,8,128,6,0,1,0,0,"(1, 3, 0, 2, 4)",hpclab61.idi.ntnu.no,19.8976205,"[19.882626, 19.871546, 19.733166, 19.953934, 19.770186, 19.944626, 19.944527, 19.908225, 19.789485, 20.124316]",1702760174586,True,0.5125130999998874
16,2,2,256,6,0,1,0,0,"(1, 3, 2, 0, 4)",hpclab62.idi.ntnu.no,4.528271500000001,"[4.6278, 4.485582, 4.519771, 4.524001, 4.527611, 4.493452, 4.687701, 4.68026, 4.729303, 4.491581]",1702760161624,True,0.11419539999988046
512,32,2,16,12,0,1,1,0,"(1, 0, 3, 2, 4)",hpclab62.idi.ntnu.no,2.5029705,"[3.336043, 2.529535, 2.492795, 2.504756, 2.500076, 2.501185, 2.483075, 2.484745, 2.533825, 2.571565]",1702760162388,True,0.1034613999996509
2,4,8,2,14,1,0,1,0,"(0, 3, 1, 2, 4)",hpclab62.idi.ntnu.no,9.7751065,"[9.99541, 9.771472, 9.78306, 9.762543, 9.769382, 9.767201, 9.761142, 9.776191, 9.759182, 9.758371]",1702760163500,True,0.3558607999999367
128,4,4,2,16,2,1,0,0,"(3, 1, 2, 0, 4)",hpclab62.idi.ntnu.no,10.005896,"[10.113181, 10.04491, 10.083642, 9.84409, 10.038351, 9.867602, 10.039611, 9.915822, 10.02507, 10.056342]",1702760164634,True,0.23867019999961486
2,8,16,1,16,1,1,1,0,"(2, 0, 1, 3, 4)",hpclab62.idi.ntnu.no,55.2953945,"[56.283103, 55.980566, 55.943594, 55.941493, 55.903085, 55.902654, 55.918954, 55.933463, 55.908485, 55.903974]",1702760168000,True,1.5248922000006133
1024,4,2,8,2,0,1,0,0,"(2, 3, 0, 1, 4)",hpclab62.idi.ntnu.no,5.278074500000001,"[5.236911, 5.04884, 5.071599, 5.069882, 5.05177, 5.04212, 5.04818, 5.163591, 5.12311, 5.05656]",1702760168911,True,0.12157420000003186
256,4,8,2,2,0,0,0,0,"(3, 2, 0, 1, 4)",hpclab62.idi.ntnu.no,20.461246,"[20.519501, 20.491611, 20.455692, 20.449422, 20.44893, 20.444781, 20.464731, 20.478082, 20.459691, 20.462801]",1702760170570,True,0.4809642000000167
16,16,32,64,14,1,0,1,0,"(0, 3, 1, 2, 4)",hpclab62.idi.ntnu.no,3.1632485,"[3.302324, 3.229374, 3.168634, 3.151183, 3.160174, 3.150775, 3.145055, 3.149884, 3.166323, 3.187384]",1702760171346,True,0.13819629999998143
32,8,16,32,10,0,1,1,0,"(2, 0, 1, 3, 4)",hpclab62.idi.ntnu.no,4.544900999999999,"[5.954849, 4.869901, 4.589101, 4.496811, 4.463652, 4.469261, 4.479171, 4.470222, 4.414012, 4.396031]",1702760172183,True,0.14145229999994627
512,32,2,128,12,2,1,0,0,"(3, 1, 2, 0, 4)",hpclab62.idi.ntnu.no,5.019875,"[5.063209, 4.949182, 4.92571, 4.92895, 4.92681, 5.193811, 5.13021, 4.96931, 4.930281, 4.926531]",1702760173070,True,0.1175796999996237
4,4,16,16,16,2,1,1,0,"(2, 1, 0, 3, 4)",hpclab63.idi.ntnu.no,4.122411,"[4.992777, 4.236235, 4.256747, 4.158726, 4.152046, 4.165346, 4.107557, 4.067408, 4.006448, 4.278215]",1702760161556,True,0.1263836000000083
4,2,4,1,8,2,1,0,0,"(2, 0, 3, 1, 4)",hpclab63.idi.ntnu.no,2.9979185,"[3.693981, 3.104087, 3.011558, 3.713742, 3.111128, 2.794631, 2.874209, 2.905259, 2.90892, 3.131117]",1702760162330,True,0.10636500000000523
2,4,16,8,12,2,0,1,0,"(1, 2, 0, 3, 4)",hpclab63.idi.ntnu.no,7.875758,"[8.340271, 7.892438, 7.885227, 7.785027, 8.028236, 7.852086, 7.893108, 7.828597, 7.866289, 7.768758]",1702760163321,True,0.23155999999999038
64,32,32,16,16,2,1,1,0,"(1, 2, 3, 0, 4)",hpclab63.idi.ntnu.no,77.6651545,"[77.822573, 77.698493, 77.607336, 77.97005, 77.612035, 77.651493, 77.814461, 77.680575, 77.550865, 78.077881]",1702760167843,True,1.7501475000000937
1024,16,16,128,4,0,1,1,0,"(1, 2, 3, 0, 4)",hpclab63.idi.ntnu.no,39.897540500000005,"[39.93252, 39.987371, 39.877751, 39.97474, 39.864452, 39.878011, 39.844661, 39.837551, 39.871462, 39.865552]",1702760170483,True,0.9355137999998988
1024,2,8,64,14,2,0,0,0,"(3, 2, 0, 1, 4)",hpclab63.idi.ntnu.no,20.471095,"[20.393136, 20.469195, 20.465684, 20.452385, 20.469077, 20.460655, 20.468794, 20.445295, 20.456685, 20.479796]",1702760172173,True,0.47691159999994853
2,8,16,8,6,2,1,1,0,"(0, 2, 3, 1, 4)",hpclab63.idi.ntnu.no,23.680722,"[23.625473, 23.583972, 23.986887, 24.021509, 23.394144, 24.465904, 23.401934, 23.928728, 23.392804, 23.735971]",1702760173964,True,0.661374799999976
128,32,8,128,8,0,1,0,0,"(1, 3, 2, 0, 4)",hpclab63.idi.ntnu.no,18.0148305,"[18.198968, 18.031211, 18.003501, 18.041451, 18.039861, 18.024051, 17.99063, 17.935352, 17.968611, 18.03774]",1702760175502,True,0.41769079999976383
4,8,16,64,8,0,0,0,0,"(2, 1, 0, 3, 4)",hpclab63.idi.ntnu.no,4.1839115,"[7.867598, 6.425961, 6.266375, 6.336783, 6.182605, 6.195576, 6.103006, 6.086075, 6.091547, 6.092386]",1702760176346,True,0.20425429999995687
256,4,16,8,8,2,0,1,0,"(2, 1, 3, 0, 4)",hpclab63.idi.ntnu.no,38.0556,"[38.098102, 38.013004, 38.062232, 38.194531, 38.065513, 38.053553, 38.035543, 38.049183, 37.969353, 37.956434]",1702760178885,True,0.8533478999997897
4,8,32,16,14,2,1,0,0,"(2, 0, 1, 3, 4)",hpclab19.idi.ntnu.no,9.0627785,"[9.925755, 8.869202, 8.910064, 9.131453, 8.841613, 8.924563, 9.050244, 8.840772, 8.853873, 8.914782]",1702760191747,True,0.27586609999998474
8,8,4,16,6,2,1,1,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,3.9843305,"[4.344447, 4.110886, 4.014915, 4.020697, 4.028745, 4.010426, 3.950176, 3.975675, 4.038917, 4.051935]",1702760192550,True,0.12272769999981392
128,8,4,2,16,1,1,1,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,2.288378,"[3.148984, 2.314154, 2.224363, 2.280214, 2.306854, 2.188012, 2.359004, 2.232973, 2.260973, 2.283674]",1702760193280,True,0.08374199999962002
128,8,16,1,14,0,0,0,0,"(0, 3, 1, 2, 4)",hpclab19.idi.ntnu.no,2.6965945,"[2.874554, 2.770424, 2.687184, 2.676765, 2.688463, 2.689974, 2.674924, 2.683295, 2.737424, 2.683923]",1702760194055,True,0.11467770000017481
64,16,4,2,10,0,0,1,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,1.7827775,"[2.537393, 1.952743, 1.824163, 1.830962, 1.773792, 1.775292, 1.755703, 1.759993, 1.748243, 1.744193]",1702760194792,True,0.0715264999998908
16,32,4,64,6,2,0,0,0,"(3, 1, 2, 0, 4)",hpclab19.idi.ntnu.no,19.8210795,"[19.788618, 19.705709, 19.753679, 19.842129, 19.962909, 19.791438, 19.80003, 19.939759, 19.916279, 19.973189]",1702760196412,True,0.46336099999971336
4,32,2,1,2,0,1,1,0,"(1, 3, 0, 2, 4)",hpclab19.idi.ntnu.no,39.607807,"[39.695158, 39.940668, 39.720229, 39.618757, 39.677668, 40.284629, 39.516377, 39.491839, 39.539667, 39.647809]",1702760199022,True,0.9201961999999184
32,4,4,128,16,1,1,0,0,"(2, 0, 1, 3, 4)",hpclab19.idi.ntnu.no,2.033653,"[3.502034, 2.113963, 2.049983, 2.017903, 2.000962, 2.021383, 1.999123, 1.996514, 1.982933, 1.999513]",1702760199741,True,0.08473070000036387
1024,16,2,1,6,0,0,1,0,"(3, 2, 0, 1, 4)",hpclab19.idi.ntnu.no,6.338404000000001,"[6.264699, 6.157519, 6.478949, 6.36684, 6.375059, 6.56633, 6.366549, 6.37355, 6.352549, 6.365879]",1702760200699,True,0.15637169999972683
64,32,4,4,16,1,1,0,0,"(2, 3, 1, 0, 4)",hpclab19.idi.ntnu.no,10.167065,"[10.152575, 10.002315, 10.045145, 10.083795, 9.960724, 10.266515, 10.339626, 10.246285, 10.181555, 10.305755]",1702760201847,True,0.24745719999991705
512,8,4,256,4,2,0,1,0,"(0, 2, 1, 3, 4)",hpclab61.idi.ntnu.no,10.981234,"[12.353571, 11.314878, 11.73478, 11.917699, 11.161529, 10.604088, 10.213719, 10.288698, 10.098648, 9.855448]",1702760191862,True,0.30643249999993716
1024,32,4,2,6,2,0,0,0,"(1, 3, 2, 0, 4)",hpclab61.idi.ntnu.no,9.895487,"[10.019597, 9.926508, 9.907908, 9.895817, 9.902829, 9.874987, 9.890407, 9.889999, 9.893007, 9.873419]",1702760192997,True,0.28510029999997644
16,4,8,4,10,0,1,1,0,"(0, 3, 2, 1, 4)",hpclab61.idi.ntnu.no,2.5825225,"[3.053892, 2.728822, 2.638872, 2.591462, 2.612242, 2.586653, 2.597971, 2.558932, 2.572952, 2.554052]",1702760193765,True,0.10376200000027894
16,16,8,64,8,1,0,0,0,"(3, 1, 2, 0, 4)",hpclab61.idi.ntnu.no,19.68107,"[19.764124, 19.577616, 19.654646, 19.693736, 19.655385, 19.685435, 19.668555, 19.735036, 19.613116, 19.692164]",1702760195369,True,0.5629637000000003
4,32,4,1,10,1,0,1,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,39.766392,"[39.888512, 39.753131, 39.611332, 39.7549, 39.770382, 39.758251, 39.739491, 39.759922, 39.76506, 39.809042]",1702760198031,True,1.3664652999999816
256,2,16,2,10,0,1,1,0,"(1, 2, 0, 3, 4)",hpclab61.idi.ntnu.no,5.545645,"[6.918335, 6.290474, 5.823745, 5.599815, 5.346564, 5.146644, 5.288864, 5.419914, 5.323845, 5.235774]",1702760198914,True,0.18725539999995816
2,16,8,256,4,2,0,1,0,"(2, 0, 1, 3, 4)",hpclab61.idi.ntnu.no,47.862303,"[48.178368, 48.002498, 47.873028, 47.685147, 47.851578, 47.729538, 47.873428, 47.761248, 48.040277, 47.558838]",1702760201905,True,1.3652003999999578
8,16,4,2,6,2,0,1,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,7.665055,"[7.885878, 7.674745, 7.730356, 7.645917, 7.602656, 7.661675, 7.619426, 7.628717, 7.605215, 7.630306]",1702760202884,True,0.24000680000008287
2,32,2,8,8,1,1,0,0,"(3, 1, 0, 2, 4)",hpclab61.idi.ntnu.no,79.407607,"[79.369822, 79.212712, 78.929293, 79.550393, 79.792713, 79.485872, 79.136282, 79.091452, 79.445392, 79.491514]",1702760207488,True,2.106610999999975
1024,2,8,1,16,2,1,1,0,"(1, 3, 2, 0, 4)",hpclab61.idi.ntnu.no,19.76348,"[19.709565, 19.599495, 19.571476, 19.748576, 19.787606, 19.738954, 19.758206, 19.724126, 19.758186, 19.779345]",1702760209117,True,0.4970751000000746
32,2,32,64,8,0,0,0,0,"(2, 3, 0, 1, 4)",hpclab62.idi.ntnu.no,77.6937605,"[77.665835, 77.940604, 77.914745, 77.754165, 77.604634, 77.575825, 77.641276, 77.704515, 77.695855, 78.065813]",1702760195221,True,1.8175160999999207
32,8,2,8,16,2,0,0,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,1.7927115,"[3.016124, 2.281156, 1.952417, 1.874046, 1.829526, 1.778096, 1.466527, 1.519278, 1.605437, 1.500498]",1702760195956,True,0.07631289999990258
64,4,2,2,8,0,1,0,0,"(0, 2, 3, 1, 4)",hpclab62.idi.ntnu.no,1.738652,"[2.016946, 1.845407, 1.830137, 1.642497, 1.697937, 1.649096, 1.699327, 1.913376, 1.777977, 1.650967]",1702760196670,True,0.059101800000644286
16,2,4,128,16,1,1,1,0,"(2, 1, 3, 0, 4)",hpclab62.idi.ntnu.no,10.0748415,"[10.222862, 10.115991, 9.856691, 10.070401, 9.872342, 10.099471, 10.071171, 10.121541, 10.167551, 10.139551]",1702760197809,True,0.237205399999948
32,32,4,128,8,1,0,0,0,"(1, 0, 2, 3, 4)",hpclab62.idi.ntnu.no,1.4435224999999998,"[2.306816, 1.765887, 1.549007, 1.502567, 1.451388, 1.435657, 1.417008, 1.399008, 1.407347, 1.361977]",1702760198486,True,0.0605864000004658
1024,2,8,8,10,0,0,1,0,"(2, 0, 3, 1, 4)",hpclab62.idi.ntnu.no,2.791975,"[2.906435, 2.796915, 2.865384, 2.869395, 2.865944, 2.712236, 2.712725, 2.723124, 2.787035, 2.712595]",1702760199246,True,0.08969570000044769
2,4,16,1,14,0,1,1,0,"(3, 0, 1, 2, 4)",hpclab62.idi.ntnu.no,76.25707299999999,"[76.085568, 76.615208, 75.232258, 76.310678, 76.304538, 76.142876, 76.414328, 77.056716, 75.754038, 76.209608]",1702760203670,True,1.7515650000001188
32,16,8,4,6,1,0,1,0,"(1, 3, 0, 2, 4)",hpclab62.idi.ntnu.no,19.067474500000003,"[19.308933, 19.204505, 19.148164, 19.012895, 19.107724, 18.849395, 19.037105, 19.071874, 19.063075, 19.051873]",1702760205266,True,0.48407070000030217
16,8,2,16,12,2,1,0,0,"(2, 3, 0, 1, 4)",hpclab62.idi.ntnu.no,4.7329015000000005,"[4.806371, 4.871961, 4.968891, 4.690721, 4.768051, 5.09332, 4.89276, 4.737232, 6.100338, 4.998242]",1702760206151,True,0.12274299999990035
8,8,16,128,16,1,0,0,0,"(1, 0, 3, 2, 4)",hpclab62.idi.ntnu.no,2.3805555,"[2.469075, 2.385517, 2.391126, 2.372736, 2.377145, 2.367055, 2.373975, 2.383966, 2.369516, 2.386085]",1702760206897,True,0.10349199999982375
128,8,32,128,12,1,0,1,0,"(0, 2, 1, 3, 4)",hpclab63.idi.ntnu.no,3.3283805,"[3.519473, 4.239706, 4.176317, 4.131177, 3.307555, 3.311785, 3.949448, 3.229677, 4.054868, 4.089147]",1702760191486,True,0.12162150000003749
4,32,2,16,12,1,1,0,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,7.5442005,"[7.585002, 7.54546, 7.553171, 7.491352, 7.533861, 7.516912, 7.53729, 7.504742, 7.524751, 7.545502]",1702760192480,True,0.346194800000012
512,4,16,2,4,0,1,1,0,"(1, 2, 3, 0, 4)",hpclab63.idi.ntnu.no,39.848169,"[40.013512, 39.831905, 39.820185, 39.829254, 39.830455, 39.874493, 39.890264, 39.899534, 39.874065, 39.863925]",1702760195104,True,0.9258294999999634
16,16,4,32,14,0,0,0,0,"(2, 3, 1, 0, 4)",hpclab63.idi.ntnu.no,9.146874,"[9.003477, 8.946257, 9.134525, 9.133855, 8.969066, 9.325742, 9.159223, 9.171975, 9.250094, 9.161745]",1702760196186,True,0.21557419999990088
64,4,2,16,8,2,1,1,0,"(2, 0, 3, 1, 4)",hpclab63.idi.ntnu.no,1.7845915,"[2.874979, 1.978959, 1.935699, 1.850511, 1.793792, 1.862981, 1.752111, 1.763031, 1.689082, 1.763692]",1702760196895,True,0.058891299999959304
8,4,8,256,16,0,0,0,0,"(3, 0, 2, 1, 4)",hpclab63.idi.ntnu.no,19.532346500000003,"[19.359418, 19.422607, 19.637315, 19.867212, 19.406618, 19.355648, 19.455507, 19.321398, 19.710194, 19.430277]",1702760198506,True,0.4522210999999515
2,2,16,1,14,0,0,1,0,"(3, 0, 1, 2, 4)",hpclab63.idi.ntnu.no,38.490438,"[40.161932, 41.13014, 41.368039, 39.605357, 39.412658, 42.460117, 40.063663, 40.507268, 40.889923, 39.808895]",1702760201083,True,0.915878199999861
128,4,32,32,4,1,1,0,0,"(0, 3, 1, 2, 4)",hpclab63.idi.ntnu.no,6.510757,"[6.691809, 6.69895, 6.663541, 6.559771, 6.540543, 6.454082, 6.592472, 6.417244, 6.490281, 6.435213]",1702760202047,True,0.21207549999999173
