chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,repeats,wait_between_repeats,wait_after_run,iterations,compute_time
2,2,1,8,4,2,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,2.2653679999999996
64,16,4,256,14,1,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,8.179891999999999
1024,4,64,256,9,0,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,21.7549115
512,64,64,4,18,1,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,136.882164
1,32,2,2,19,0,0,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,129.332466
4,2,32,2,9,0,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,5.522469
32,2,2,8,2,0,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,23.72728
64,32,64,2,15,2,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,4.623689000000001
64,16,2,128,2,0,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,7.4042200000000005
1024,1,64,128,18,0,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,155.2815775
1024,64,4,1,20,1,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,1.449669
8,32,64,256,5,2,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,679.0773365
256,32,32,2,15,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,4.541397999999999
512,16,16,8,5,1,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,46.389791
256,4,16,64,13,0,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,2.9945635
16,32,2,4,5,0,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,8.642790999999999
512,8,8,256,18,1,0,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,22.814280500000002
2,4,16,16,10,0,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,63.3227665
4,4,4,64,5,1,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,5.536553
1,32,8,128,5,0,0,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,1046.499504
2,32,1,1,20,0,0,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,36.5664845
256,16,2,2,13,1,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,7.203614
8,16,2,1,14,2,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,8.6675525
1024,4,4,4,18,0,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,0.7494065
1024,32,64,4,11,2,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,5.5802435
32,32,2,128,2,1,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,5.4844505
1,16,16,256,12,1,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,504.899317
128,8,2,32,3,1,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,3.5840125
16,2,32,4,9,0,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,65.215581
8,32,8,8,19,2,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,12.4378535
16,1,64,256,18,0,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,4.1995425
128,2,8,64,10,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.417325
64,32,1,16,7,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.563134
1,16,4,1,16,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,123.93685099999999
4,1,1,128,3,2,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,2.64313
64,4,32,32,9,0,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,4.494739
64,32,2,128,7,1,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,4.075656499999999
32,2,64,4,14,2,1,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,126.874194
64,16,32,128,9,0,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,4.1146245
128,16,64,64,19,1,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,7.115437
4,8,4,128,10,0,0,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,22.848339000000003
16,8,2,128,2,2,0,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,4.0529675
1024,32,64,16,11,2,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,184.2586505
32,16,1,8,20,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.1746525
1024,2,2,128,3,2,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,5.1943445
2,1,8,64,2,2,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,22.616405
16,16,4,4,5,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,4.3801185
2,16,16,16,15,2,0,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,278.14536699999996
64,1,2,64,20,0,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,4.405319
128,16,1,64,10,0,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,1.925527
32,1,16,128,8,0,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,2.7624765
256,64,1,64,2,1,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,9.0708035
512,32,32,2,20,0,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.197961
2,2,4,2,17,2,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,1.422699
4,4,2,4,5,0,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,4.269334
1,4,2,256,19,0,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.8639885
32,64,16,32,5,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,7.0302145
8,1,32,256,14,2,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,63.214405
256,8,4,4,8,2,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,9.947824
256,64,64,1,14,2,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,9.5115295
2,2,64,256,4,1,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,131.2028235
256,64,1,64,19,1,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,3.6675225
4,1,8,256,3,1,0,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,4.505602
1024,2,2,8,15,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,5.399131499999999
64,8,2,1,12,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.2474049999999997
16,16,2,1,6,2,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.1624615
16,16,32,256,17,0,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.929882
128,2,4,2,19,2,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,11.7974555
32,8,32,64,6,2,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,8.579623
128,8,1,128,10,2,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,6.510351
256,2,1,256,10,1,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,3.6009715
8,1,64,1,4,2,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,9.3694315
4,64,16,128,14,1,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,1040.291807
2,2,64,8,7,1,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,15.3930685
128,2,8,8,6,0,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,2.0854915
512,16,2,1,14,2,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,2.5518285
4,1,4,128,6,1,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.943054
2,8,32,32,19,1,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,8.868954
4,1,2,8,14,0,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,4.093579999999999
512,16,1,1,6,0,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,1.943303
1,4,32,1,16,2,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,14.996083500000001
16,1,1,1,4,1,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,1.9362225
16,16,64,2,9,2,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,7.5239864999999995
64,1,1,128,14,1,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,2.2381140000000004
1024,1,32,1,3,0,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,16.0161125
512,64,32,64,6,2,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,77.6153355
256,64,32,8,6,1,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,69.444925
256,32,16,256,20,2,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,66.6281885
1024,2,16,1,17,2,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,32.508922
128,16,1,2,5,1,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,3.148082
512,8,1,64,13,2,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,3.149589
64,4,1,1,10,1,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,2.268729
64,64,32,8,12,2,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,63.415103
64,4,2,128,8,2,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,5.8185845
2,8,1,2,16,0,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,5.519209
32,32,16,8,9,2,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,6.461919
16,4,16,64,9,0,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,35.349707499999994
16,64,2,2,3,2,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,16.886223
128,16,64,128,4,2,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,228.365136
1024,64,64,4,10,1,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,183.75316
256,64,32,128,10,0,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,7.76138
16,16,1,8,3,0,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,1.9756425
256,16,16,128,13,2,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,4.0251265
4,1,64,2,16,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,2.85455
128,32,32,128,11,1,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,4.7834775
512,8,32,32,3,2,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,71.8191175
64,32,8,4,18,2,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,20.018891500000002
256,64,64,2,5,2,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,187.5846235
8,64,16,128,14,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,9.5826095
2,4,2,2,13,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.8068805000000001
4,8,16,2,13,2,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,80.785721
64,1,8,16,12,1,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.000322
128,64,1,8,14,1,1,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,0.9999485
1024,1,64,4,2,2,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,126.611725
64,32,32,2,9,1,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,12.2271335
256,64,2,64,16,1,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,3.9755985
8,1,8,4,16,1,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,19.576317500000002
1,1,1,32,18,2,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,1.586167
64,8,4,256,11,2,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,9.79678
16,16,1,8,11,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,2.2396545000000003
16,2,1,16,3,2,0,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,2.5192550000000002
4,16,1,16,14,2,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,7.5598465
1024,8,8,128,8,2,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,16.406847499999998
128,2,8,1,4,1,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,3.1876705
32,4,2,4,18,2,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.052017
32,32,16,64,18,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.096564
32,2,16,1,8,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,10.309957
32,1,2,256,18,1,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,4.4182545
1,16,32,32,7,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,172.86293849999998
1,4,64,4,3,1,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,272.91962650000005
128,32,4,2,11,2,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,8.6249035
32,4,4,16,6,2,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,9.8577075
16,8,2,256,5,2,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,3.9600865
4,32,1,8,19,1,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,17.9088325
256,4,1,64,19,0,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,2.220435
1,16,32,8,2,2,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,137.934462
32,32,8,4,16,2,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,19.563867000000002
16,2,8,64,12,0,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,15.809367
1024,8,16,256,16,1,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,39.623542
1,8,1,16,13,2,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,22.586981
16,32,64,16,14,1,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,471.2644835
256,4,1,4,3,0,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,2.2786785
1,64,2,64,12,0,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,84.787515
512,32,8,128,8,2,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,23.0562125
8,64,1,128,10,0,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,18.5452935
4,4,2,4,4,1,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,6.587906500000001
512,4,4,32,15,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.465845
256,64,2,16,10,1,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,3.9804485
1,2,4,256,18,1,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.2250805
512,2,16,16,18,1,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,1.4242185
64,2,4,64,8,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,5.322258
512,1,64,32,2,1,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,155.901595
4,4,2,32,10,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1.586158
16,64,2,256,9,1,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,3.5351295
1,4,8,32,17,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,81.595487
2,16,64,8,16,2,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,1290.548593
8,2,1,8,6,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,2.0061165
1024,16,8,4,19,0,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,16.414565000000003
128,1,16,128,12,1,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,38.9463335
128,8,64,256,3,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,13.624568
64,64,16,8,10,1,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,65.1849945
4,2,4,128,18,2,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.5790845
512,1,64,1,6,0,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,262.12375399999996
512,4,8,256,20,2,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,20.510196999999998
1024,4,1,4,14,2,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,2.48734
8,8,8,32,20,1,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,19.5943385
512,2,1,128,11,1,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,1.209344
8,64,64,128,7,1,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,44.5172465
1,8,2,2,12,0,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,57.6307685
1,2,2,256,3,1,1,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,7.060559
32,32,2,8,14,1,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.352903
2,2,8,8,10,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,1.8461085
16,16,16,2,5,2,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,34.8494435
4,8,8,4,6,1,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,11.887796999999999
2,8,16,1,6,1,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,126.5421495
16,4,64,256,5,2,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,16.177493
512,1,8,2,5,1,1,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,21.248252
64,32,1,16,19,2,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,2.7973594999999998
32,16,2,32,17,1,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,4.038902
32,2,8,32,7,2,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,16.0799825
16,16,2,64,9,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,1.310334
32,4,16,4,6,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,3.06352
2,1,64,4,8,1,1,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,16.453863
1,16,8,256,17,0,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,328.3369835
32,4,32,4,9,1,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,115.0919095
2,1,4,64,17,1,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,7.919402
256,2,2,2,9,2,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,2.289924
1,64,16,64,2,1,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,410.44722
16,64,64,8,15,0,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,620.770289
1024,8,16,16,13,0,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,65.20461549999999
4,1,16,256,11,1,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,43.5777975
32,1,64,32,13,1,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,161.4775565
16,8,16,64,15,2,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,66.155141
32,2,4,8,6,2,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,7.9265025
256,1,64,256,10,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,9.756191000000001
256,64,8,8,13,0,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,23.539079
128,1,16,64,14,2,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,7.417832
8,1,64,2,7,0,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,161.420385
64,4,64,2,18,1,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,126.2125085
64,32,64,4,20,1,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,129.0846885
128,1,16,1,7,2,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,40.0805795
32,8,1,256,7,0,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,2.4094605
16,1,2,1,12,0,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.0768125
4,1,16,32,10,1,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.5057445
64,8,1,4,20,1,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,5.905558
4,4,32,16,15,1,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,3.9804405000000003
64,8,16,8,16,0,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.128543
16,4,2,64,10,2,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,5.172836500000001
64,64,16,64,14,2,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,4.067917
4,1,2,2,16,1,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,4.0813245
128,64,64,4,19,1,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,136.723698
512,16,1,2,6,0,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,3.1439880000000002
1024,16,16,2,13,0,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.2249400000000001
1024,64,64,16,6,2,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,11.4391515
4,4,8,2,17,1,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,15.912473
1,64,2,256,12,1,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,270.80535399999997
2,2,32,8,17,2,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,130.9393795
128,8,64,16,13,0,0,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,6.159713
64,2,2,128,10,2,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,8.231081
1024,4,16,128,20,2,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,65.23494099999999
16,16,32,2,8,2,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,76.27959899999999
1024,1,32,8,15,0,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,63.282162
512,4,32,32,9,1,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,8.801041999999999
128,32,2,2,2,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,5.328628
2,64,8,4,12,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,355.967405
2,2,8,16,2,1,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,13.257422
64,32,64,128,12,0,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,126.926973
512,64,4,8,15,1,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,1.3895895
4,8,64,8,6,0,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,322.76532999999995
8,4,16,32,17,1,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,34.381569999999996
2,2,2,8,5,0,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,5.4980195
1,1,32,8,20,1,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,54.313962000000004
2,2,16,16,5,0,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,5.742399
8,4,1,4,18,2,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,4.966325
256,64,16,1,8,0,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,1.5787535
512,32,2,2,14,2,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,8.3087995
4,64,64,2,13,1,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,2571.655049
8,4,64,128,13,0,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,2.7140459999999997
64,64,4,8,17,2,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.3802605
4,8,1,128,12,0,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,3.797381
64,32,4,256,9,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.8207140000000002
64,2,16,64,6,1,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,65.138633
1,1,8,128,16,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.3276525
1024,32,32,2,7,2,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,12.2004205
16,16,32,128,3,1,1,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,11.303632
1024,2,32,8,5,2,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,64.7650345
1024,2,2,256,20,2,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,7.799286
16,1,16,32,4,2,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,65.690828
64,64,32,2,13,2,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,69.58699999999999
16,64,64,8,11,0,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,643.1187155
1024,1,64,256,9,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,156.012612
8,16,4,4,13,2,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,3.4556585
4,32,2,16,2,2,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,130.67307
4,2,64,2,3,1,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,15.883926
64,32,1,128,8,2,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,2.3329180000000003
4,8,16,64,9,0,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,4.10692
256,2,32,128,2,1,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,85.42448200000001
256,8,16,4,11,0,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.6711875
128,64,4,256,2,1,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,10.1192845
1024,64,16,128,3,2,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,46.014734000000004
512,64,4,32,5,0,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,7.9998585
4,16,2,4,13,1,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,19.511936499999997
256,2,32,2,12,1,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,1.7706015000000002
512,64,64,256,6,1,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,16.779590499999998
1024,32,32,16,18,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,3.58708
2,1,16,1,20,1,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,15.8227455
16,32,8,2,16,2,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,39.093153
64,16,64,256,12,0,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,9.4345495
256,4,1,128,3,2,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,4.4757495
512,2,2,16,19,0,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,4.026077
32,16,64,2,9,2,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,178.505161
