chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
256,16,64,2,20,2,1,1,"(1, 2, 3, 0, 4)",274.3473675,10,5,0,10
2,1,16,128,6,0,0,0,"(1, 0, 3, 2, 4)",4.4611025,10,5,0,10
8,8,64,4,20,2,0,0,"(3, 1, 2, 0, 4)",214.5900105,10,5,0,10
256,8,2,32,10,2,0,1,"(1, 2, 3, 0, 4)",6.8537265000000005,10,5,0,10
16,8,4,2,2,0,0,0,"(2, 1, 3, 0, 4)",13.5414615,10,5,0,10
128,8,32,256,4,2,0,1,"(2, 1, 3, 0, 4)",106.9990255,10,5,0,10
1,64,64,4,8,0,1,0,"(0, 1, 3, 2, 4)",1339.058002,10,5,0,10
1,64,64,64,8,1,0,1,"(2, 1, 0, 3, 4)",298.15724950000003,10,5,0,10
256,4,64,2,14,0,0,0,"(0, 2, 1, 3, 4)",2.929934,10,5,0,10
4,64,4,128,14,2,0,1,"(0, 2, 3, 1, 4)",33.367282,10,5,0,10
1,64,64,8,12,1,0,1,"(1, 2, 0, 3, 4)",523.34076,10,5,0,10
32,1,16,8,8,2,1,1,"(1, 3, 0, 2, 4)",49.406714,10,5,0,10
32,64,2,64,16,0,0,1,"(2, 3, 0, 1, 4)",17.12302,10,5,0,10
8,8,8,4,8,2,0,1,"(0, 3, 1, 2, 4)",6.162622,10,5,0,10
256,4,4,1,16,1,0,1,"(3, 1, 2, 0, 4)",13.5292675,10,5,0,10
256,1,64,1,10,0,1,0,"(3, 0, 1, 2, 4)",222.930199,10,5,0,10
512,2,64,64,12,0,0,0,"(2, 1, 0, 3, 4)",16.389066,10,5,0,10
1024,2,8,64,16,1,1,1,"(2, 3, 0, 1, 4)",27.003575,10,5,0,10
512,16,32,16,20,1,0,0,"(0, 2, 3, 1, 4)",3.1188510000000003,10,5,0,10
4,64,32,2,4,0,0,1,"(3, 0, 1, 2, 4)",1741.558693,10,5,0,10
1,64,1,64,12,0,1,0,"(3, 2, 0, 1, 4)",174.34769599999998,10,5,0,10
32,16,32,128,20,0,1,1,"(3, 1, 2, 0, 4)",107.552387,10,5,0,10
2,4,64,256,8,2,1,0,"(2, 0, 3, 1, 4)",29.109433,10,5,0,10
1,16,32,64,6,0,0,0,"(1, 0, 2, 3, 4)",58.08084,10,5,0,10
128,64,16,64,12,0,1,0,"(3, 2, 0, 1, 4)",52.641187,10,5,0,10
16,4,32,8,14,1,0,0,"(3, 1, 0, 2, 4)",113.30178,10,5,0,10
1,32,4,128,2,2,1,0,"(2, 3, 1, 0, 4)",429.002583,10,5,0,10
16,64,4,32,10,1,0,0,"(0, 2, 3, 1, 4)",4.693004,10,5,0,10
8,2,64,256,6,1,1,1,"(3, 2, 0, 1, 4)",211.6691255,10,5,0,10
32,4,16,8,6,1,0,1,"(2, 0, 1, 3, 4)",4.587289999999999,10,5,0,10
128,16,2,128,10,0,0,0,"(1, 3, 2, 0, 4)",6.7752870000000005,10,5,0,10
512,1,4,1,18,2,0,0,"(3, 1, 2, 0, 4)",13.481218,10,5,0,10
32,4,4,2,12,1,0,0,"(2, 1, 0, 3, 4)",24.5027895,10,5,0,10
4,64,8,8,6,2,1,1,"(3, 1, 0, 2, 4)",447.0993275,10,5,0,10
16,32,8,4,4,1,0,1,"(2, 1, 3, 0, 4)",53.7680635,10,5,0,10
4,32,1,2,12,2,0,0,"(0, 3, 1, 2, 4)",6.343875000000001,10,5,0,10
256,4,2,64,16,2,0,0,"(0, 1, 3, 2, 4)",1.371995,10,5,0,10
4,1,2,256,16,0,0,1,"(1, 0, 2, 3, 4)",3.6718935,10,5,0,10
512,2,16,4,20,1,0,1,"(2, 1, 3, 0, 4)",53.656323,10,5,0,10
1,64,2,32,10,1,0,1,"(2, 3, 1, 0, 4)",435.391659,10,5,0,10
512,2,32,64,16,2,1,0,"(2, 0, 1, 3, 4)",5.0389195,10,5,0,10
2,2,4,16,10,1,0,0,"(1, 0, 2, 3, 4)",2.3401435,10,5,0,10
512,1,2,8,18,0,1,1,"(0, 1, 2, 3, 4)",1.151941,10,5,0,10
64,4,16,4,14,1,1,0,"(3, 1, 0, 2, 4)",56.4285805,10,5,0,10
512,64,2,64,20,1,1,0,"(0, 2, 3, 1, 4)",1.6044465,10,5,0,10
64,32,16,16,18,1,0,0,"(0, 1, 2, 3, 4)",1.183535,10,5,0,10
1,32,4,2,14,0,1,0,"(1, 2, 3, 0, 4)",393.975649,10,5,0,10
32,1,64,16,16,0,0,0,"(0, 3, 2, 1, 4)",4.6148225,10,5,0,10
16,1,4,8,10,2,0,1,"(3, 2, 0, 1, 4)",13.723825,10,5,0,10
1024,64,32,16,4,0,0,1,"(0, 1, 3, 2, 4)",11.107706,10,5,0,10
32,8,4,16,16,2,0,1,"(0, 1, 3, 2, 4)",1.998702,10,5,0,10
32,16,1,32,20,1,0,1,"(2, 3, 1, 0, 4)",2.934048,10,5,0,10
32,4,16,32,6,2,0,0,"(0, 3, 1, 2, 4)",8.235403999999999,10,5,0,10
512,64,64,16,18,2,0,1,"(0, 1, 2, 3, 4)",5.1921255,10,5,0,10
4,1,1,2,2,2,1,0,"(1, 3, 2, 0, 4)",3.04563,10,5,0,10
1,1,1,128,2,2,1,1,"(3, 0, 2, 1, 4)",2.3830495000000003,10,5,0,10
2,2,8,128,18,2,1,0,"(1, 0, 3, 2, 4)",3.293049,10,5,0,10
128,2,4,1,6,0,0,1,"(2, 3, 0, 1, 4)",12.6090005,10,5,0,10
1024,8,1,4,16,2,0,0,"(3, 1, 2, 0, 4)",2.8673085,10,5,0,10
128,2,4,128,10,1,0,0,"(0, 1, 3, 2, 4)",1.6628875,10,5,0,10
32,8,4,32,2,0,0,1,"(2, 1, 0, 3, 4)",12.230584,10,5,0,10
256,16,8,2,4,1,0,0,"(2, 0, 1, 3, 4)",6.964213,10,5,0,10
4,4,4,4,16,0,0,1,"(2, 3, 1, 0, 4)",12.415423,10,5,0,10
4,4,2,8,20,1,1,1,"(0, 2, 1, 3, 4)",2.0979045000000003,10,5,0,10
16,32,2,1,20,0,1,1,"(3, 1, 0, 2, 4)",14.3975325,10,5,0,10
256,4,2,1,4,0,1,0,"(0, 1, 2, 3, 4)",3.5210765000000004,10,5,0,10
128,2,64,4,8,1,1,0,"(1, 2, 0, 3, 4)",11.1167625,10,5,0,10
4,2,2,256,16,1,0,0,"(2, 3, 0, 1, 4)",6.847435,10,5,0,10
2,32,8,1,2,0,1,1,"(0, 1, 3, 2, 4)",390.3511555,10,5,0,10
16,4,16,128,16,2,0,1,"(1, 3, 0, 2, 4)",57.386083,10,5,0,10
16,64,32,64,4,1,1,0,"(1, 2, 0, 3, 4)",40.5218385,10,5,0,10
512,1,2,64,12,2,1,1,"(0, 1, 2, 3, 4)",1.8240185,10,5,0,10
16,2,32,64,10,2,0,1,"(0, 1, 3, 2, 4)",6.815042,10,5,0,10
256,8,4,32,4,0,0,0,"(3, 2, 1, 0, 4)",13.5069045,10,5,0,10
8,16,1,2,10,2,1,1,"(1, 2, 3, 0, 4)",6.730435,10,5,0,10
1,64,4,8,2,2,1,1,"(0, 3, 2, 1, 4)",510.48675,10,5,0,10
128,64,1,4,14,0,0,1,"(0, 1, 3, 2, 4)",2.0905705,10,5,0,10
512,16,1,128,10,0,0,1,"(3, 2, 1, 0, 4)",2.8643595,10,5,0,10
8,64,16,128,8,0,0,1,"(3, 0, 2, 1, 4)",437.497274,10,5,0,10
256,16,1,4,20,2,1,1,"(0, 3, 2, 1, 4)",1.873668,10,5,0,10
8,8,8,256,6,0,1,1,"(3, 2, 1, 0, 4)",26.9223315,10,5,0,10
1,1,1,64,8,0,0,0,"(3, 2, 0, 1, 4)",2.3504515,10,5,0,10
512,4,2,64,20,1,0,1,"(2, 3, 1, 0, 4)",6.245186,10,5,0,10
1024,64,16,128,10,0,1,1,"(2, 1, 0, 3, 4)",25.1788745,10,5,0,10
256,4,8,16,10,0,1,0,"(1, 2, 3, 0, 4)",24.5382055,10,5,0,10
1024,8,64,32,10,2,1,0,"(0, 2, 1, 3, 4)",6.4222255,10,5,0,10
256,16,16,256,10,0,1,0,"(0, 3, 1, 2, 4)",7.086926,10,5,0,10
128,8,4,256,4,2,1,0,"(2, 3, 0, 1, 4)",13.5872745,10,5,0,10
2,4,1,64,6,2,0,0,"(1, 3, 2, 0, 4)",5.702676500000001,10,5,0,10
1024,8,8,128,14,0,1,1,"(1, 0, 2, 3, 4)",13.1943,10,5,0,10
16,16,2,256,20,2,1,1,"(2, 0, 3, 1, 4)",4.654458,10,5,0,10
8,32,1,8,16,1,1,0,"(3, 0, 1, 2, 4)",11.957963,10,5,0,10
64,2,8,4,12,2,1,0,"(1, 2, 3, 0, 4)",34.11217,10,5,0,10
512,1,2,32,16,1,1,1,"(3, 0, 2, 1, 4)",6.9976895,10,5,0,10
4,1,64,128,8,1,0,0,"(3, 1, 2, 0, 4)",214.547364,10,5,0,10
4,8,32,16,16,0,1,1,"(0, 3, 2, 1, 4)",5.160724999999999,10,5,0,10
8,4,16,32,14,1,0,1,"(3, 2, 1, 0, 4)",49.313651500000006,10,5,0,10
4,1,64,4,8,2,1,1,"(0, 3, 2, 1, 4)",13.117637,10,5,0,10
1024,1,16,1,6,0,0,0,"(0, 1, 3, 2, 4)",3.941986,10,5,0,10
16,32,2,1,18,2,1,0,"(1, 0, 2, 3, 4)",2.072695,10,5,0,10
8,4,32,32,6,2,0,1,"(0, 2, 3, 1, 4)",11.320976,10,5,0,10
1024,4,1,16,18,0,0,1,"(3, 0, 1, 2, 4)",3.267717,10,5,0,10
512,16,64,128,10,1,1,1,"(3, 2, 1, 0, 4)",214.3951285,10,5,0,10
1024,16,1,16,16,1,1,0,"(1, 2, 0, 3, 4)",27.109495000000003,10,5,0,10
16,1,32,16,10,1,0,0,"(3, 0, 2, 1, 4)",108.1500315,10,5,0,10
32,1,4,1,10,0,1,1,"(0, 3, 2, 1, 4)",2.266283,10,5,0,10
32,1,2,1,10,0,0,1,"(2, 1, 3, 0, 4)",6.9032435,10,5,0,10
8,2,32,16,14,1,0,1,"(3, 0, 2, 1, 4)",114.932157,10,5,0,10
64,4,1,1,8,2,0,0,"(0, 2, 3, 1, 4)",1.4375315,10,5,0,10
1024,8,64,8,10,1,0,0,"(3, 2, 1, 0, 4)",214.277633,10,5,0,10
16,8,32,128,20,1,1,1,"(0, 1, 3, 2, 4)",1.8388315,10,5,0,10
32,4,16,128,6,2,1,1,"(3, 0, 1, 2, 4)",55.4240435,10,5,0,10
32,2,4,128,2,1,0,1,"(1, 0, 3, 2, 4)",15.3395055,10,5,0,10
512,2,32,16,10,1,0,0,"(0, 3, 1, 2, 4)",3.5081765000000003,10,5,0,10
128,1,64,1,18,0,1,1,"(2, 0, 1, 3, 4)",2.5248685,10,5,0,10
1024,8,8,8,6,2,0,0,"(3, 0, 1, 2, 4)",28.156155,10,5,0,10
2,2,2,16,2,2,0,0,"(2, 1, 3, 0, 4)",6.912846500000001,10,5,0,10
1,32,16,1,6,0,0,1,"(1, 0, 2, 3, 4)",79.972117,10,5,0,10
512,16,4,8,14,0,1,0,"(3, 1, 0, 2, 4)",13.5978425,10,5,0,10
64,64,4,2,2,2,0,0,"(3, 0, 2, 1, 4)",13.787569,10,5,0,10
256,64,2,8,10,0,1,1,"(2, 1, 3, 0, 4)",6.8807325,10,5,0,10
128,64,64,16,20,1,1,0,"(2, 0, 3, 1, 4)",8.088975999999999,10,5,0,10
32,2,1,2,20,2,0,1,"(2, 3, 1, 0, 4)",2.927989,10,5,0,10
32,4,8,256,10,2,1,0,"(1, 2, 3, 0, 4)",24.691817,10,5,0,10
16,8,4,1,20,1,1,1,"(3, 0, 1, 2, 4)",13.7052135,10,5,0,10
1,16,1,16,2,0,1,1,"(0, 2, 3, 1, 4)",127.4863495,10,5,0,10
1,32,1,8,6,1,0,1,"(3, 0, 2, 1, 4)",94.5994075,10,5,0,10
32,1,8,4,18,1,0,0,"(3, 1, 2, 0, 4)",26.911711,10,5,0,10
32,16,16,2,12,0,1,1,"(0, 2, 3, 1, 4)",2.5166045,10,5,0,10
4,2,8,4,14,2,0,1,"(1, 2, 3, 0, 4)",34.3875745,10,5,0,10
8,8,4,1,2,2,1,0,"(0, 1, 2, 3, 4)",8.7559505,10,5,0,10
8,8,1,256,12,2,0,0,"(1, 3, 2, 0, 4)",2.9148955,10,5,0,10
256,1,32,32,8,0,0,1,"(3, 0, 1, 2, 4)",111.8134235,10,5,0,10
1,64,2,8,6,2,1,0,"(3, 1, 2, 0, 4)",392.498941,10,5,0,10
128,8,4,64,12,1,1,0,"(0, 1, 2, 3, 4)",1.1885344999999998,10,5,0,10
8,32,64,1,20,0,0,1,"(0, 1, 3, 2, 4)",17.2291095,10,5,0,10
256,32,4,4,18,0,0,0,"(1, 3, 2, 0, 4)",12.3177735,10,5,0,10
64,32,2,4,20,1,0,1,"(3, 0, 1, 2, 4)",7.2432225,10,5,0,10
128,64,2,32,6,2,1,1,"(2, 0, 1, 3, 4)",11.410217,10,5,0,10
16,8,8,4,6,0,0,1,"(1, 3, 2, 0, 4)",24.665763,10,5,0,10
16,32,8,8,8,2,1,1,"(2, 1, 3, 0, 4)",53.766045,10,5,0,10
512,16,8,16,14,1,0,1,"(0, 2, 3, 1, 4)",1.4451010000000002,10,5,0,10
8,4,32,128,18,1,0,0,"(0, 1, 2, 3, 4)",1.7079689999999998,10,5,0,10
1024,64,4,2,8,2,1,0,"(3, 0, 2, 1, 4)",14.088443,10,5,0,10
8,32,2,8,14,2,0,1,"(0, 2, 1, 3, 4)",4.1999275,10,5,0,10
1024,16,64,32,20,1,1,0,"(2, 1, 3, 0, 4)",214.042515,10,5,0,10
2,16,1,1,4,2,1,0,"(0, 2, 3, 1, 4)",19.098737,10,5,0,10
8,64,4,2,8,1,0,1,"(3, 2, 0, 1, 4)",106.659153,10,5,0,10
8,8,1,16,4,2,0,1,"(0, 1, 3, 2, 4)",3.643161,10,5,0,10
32,32,32,128,8,2,1,0,"(2, 3, 0, 1, 4)",98.6316535,10,5,0,10
32,2,16,2,8,1,1,1,"(0, 1, 2, 3, 4)",2.2088345,10,5,0,10
16,4,4,128,20,1,1,1,"(3, 0, 1, 2, 4)",13.782436,10,5,0,10
128,1,1,32,14,0,0,1,"(0, 3, 2, 1, 4)",1.912378,10,5,0,10
64,8,1,256,12,1,1,1,"(2, 3, 1, 0, 4)",2.989553,10,5,0,10
1,16,16,128,20,0,0,0,"(3, 1, 0, 2, 4)",868.102937,10,5,0,10
8,2,1,64,2,2,1,0,"(0, 1, 2, 3, 4)",6.4881965,10,5,0,10
64,2,2,2,18,2,1,0,"(0, 1, 3, 2, 4)",1.1668365,10,5,0,10
64,8,32,1,2,1,1,0,"(1, 3, 2, 0, 4)",106.7304225,10,5,0,10
2,8,8,256,18,2,1,0,"(2, 1, 3, 0, 4)",107.3659665,10,5,0,10
16,8,32,16,12,2,1,1,"(2, 0, 3, 1, 4)",7.559519,10,5,0,10
2,16,4,2,4,0,1,0,"(3, 1, 0, 2, 4)",107.8557205,10,5,0,10
1,64,64,8,20,2,1,1,"(1, 2, 3, 0, 4)",13634.555665,10,5,0,10
1,16,1,64,18,2,1,1,"(0, 1, 2, 3, 4)",8.3733215,10,5,0,10
64,4,64,16,6,2,1,0,"(2, 1, 3, 0, 4)",213.3268765,10,5,0,10
256,2,4,32,16,1,1,1,"(0, 1, 2, 3, 4)",1.1115944999999998,10,5,0,10
1024,4,4,64,12,0,1,0,"(3, 2, 0, 1, 4)",16.1455155,10,5,0,10
8,8,32,8,14,0,1,0,"(0, 3, 1, 2, 4)",3.2830425,10,5,0,10
1024,64,8,64,4,2,0,0,"(2, 3, 0, 1, 4)",27.3632045,10,5,0,10
8,4,8,64,18,2,1,0,"(0, 1, 3, 2, 4)",2.728516,10,5,0,10
2,4,1,32,10,0,1,1,"(3, 2, 0, 1, 4)",5.5782455,10,5,0,10
256,4,4,32,6,1,1,1,"(0, 3, 1, 2, 4)",2.7494535,10,5,0,10
1,2,4,1,12,1,1,1,"(3, 1, 0, 2, 4)",28.608796,10,5,0,10
128,8,2,2,12,2,0,0,"(0, 3, 1, 2, 4)",1.7128685,10,5,0,10
512,16,8,2,14,1,1,1,"(0, 3, 2, 1, 4)",1.6579875,10,5,0,10
512,1,64,64,12,1,1,0,"(1, 2, 3, 0, 4)",195.848419,10,5,0,10
1,1,8,32,18,0,1,1,"(2, 0, 1, 3, 4)",1.3851710000000002,10,5,0,10
1,8,16,256,18,0,0,1,"(2, 1, 3, 0, 4)",429.039236,10,5,0,10
1,16,32,1,18,1,1,1,"(2, 3, 0, 1, 4)",1715.896345,10,5,0,10
1024,16,1,8,2,0,0,0,"(3, 0, 2, 1, 4)",5.393772,10,5,0,10
4,4,64,256,10,2,0,1,"(1, 2, 0, 3, 4)",7.109394999999999,10,5,0,10
4,32,16,2,12,2,1,1,"(3, 0, 1, 2, 4)",447.916151,10,5,0,10
16,8,1,32,4,0,1,1,"(0, 3, 2, 1, 4)",4.5045785,10,5,0,10
1,64,1,256,2,1,1,0,"(1, 2, 0, 3, 4)",412.057681,10,5,0,10
1,32,8,256,20,0,1,1,"(1, 2, 3, 0, 4)",857.862294,10,5,0,10
1,8,16,64,4,1,0,1,"(2, 3, 0, 1, 4)",429.055218,10,5,0,10
64,1,1,64,14,0,0,1,"(2, 1, 0, 3, 4)",5.071718000000001,10,5,0,10
32,1,2,4,20,0,1,1,"(1, 3, 2, 0, 4)",8.725061,10,5,0,10
4,16,1,8,4,2,0,1,"(0, 3, 2, 1, 4)",9.855247,10,5,0,10
256,32,4,8,20,1,0,0,"(0, 1, 2, 3, 4)",0.8771115,10,5,0,10
1,32,64,1,2,0,0,0,"(1, 0, 3, 2, 4)",2274.78936,10,5,0,10
64,16,4,128,16,0,0,1,"(2, 1, 0, 3, 4)",3.0717655,10,5,0,10
2,16,2,1,2,2,1,1,"(2, 3, 1, 0, 4)",54.256833,10,5,0,10
128,1,64,64,2,1,0,1,"(1, 3, 2, 0, 4)",213.9492815,10,5,0,10
256,2,2,256,8,2,1,0,"(1, 3, 2, 0, 4)",6.138415,10,5,0,10
1,16,2,64,20,0,0,1,"(2, 0, 3, 1, 4)",24.4543745,10,5,0,10
128,1,1,8,14,2,0,1,"(3, 0, 1, 2, 4)",3.0431835,10,5,0,10
32,8,1,32,12,1,0,0,"(1, 2, 3, 0, 4)",2.892874,10,5,0,10
16,1,32,256,14,1,1,0,"(3, 1, 2, 0, 4)",108.8718785,10,5,0,10
128,4,64,16,12,2,1,1,"(1, 0, 3, 2, 4)",10.993491,10,5,0,10
256,8,2,16,4,1,0,0,"(0, 1, 3, 2, 4)",3.4918685,10,5,0,10
256,32,64,2,18,1,0,1,"(3, 2, 1, 0, 4)",214.0363075,10,5,0,10
1024,2,8,2,12,1,0,1,"(2, 1, 0, 3, 4)",31.518612,10,5,0,10
1,1,64,32,2,0,1,0,"(2, 0, 3, 1, 4)",51.1927355,10,5,0,10
256,2,1,4,10,0,0,1,"(2, 1, 3, 0, 4)",2.925992,10,5,0,10
512,1,1,4,20,0,0,1,"(3, 2, 1, 0, 4)",2.902525,10,5,0,10
64,2,1,2,8,2,1,1,"(3, 2, 1, 0, 4)",2.8164235,10,5,0,10
32,4,64,256,12,1,1,1,"(3, 1, 2, 0, 4)",214.643375,10,5,0,10
32,8,4,8,8,2,1,0,"(0, 1, 3, 2, 4)",3.5395775,10,5,0,10
8,1,4,2,6,0,0,1,"(3, 0, 1, 2, 4)",13.826691,10,5,0,10
512,4,64,2,14,0,1,1,"(1, 2, 0, 3, 4)",21.49043,10,5,0,10
1024,32,1,2,12,1,1,1,"(1, 2, 3, 0, 4)",2.9264575,10,5,0,10
64,8,32,8,8,2,0,0,"(2, 3, 1, 0, 4)",107.3647035,10,5,0,10
1,4,1,64,6,2,0,1,"(1, 2, 3, 0, 4)",11.2862515,10,5,0,10
256,2,16,256,16,1,1,0,"(0, 3, 1, 2, 4)",6.762931999999999,10,5,0,10
512,64,8,2,12,1,1,1,"(0, 1, 3, 2, 4)",1.431145,10,5,0,10
128,8,2,64,18,0,0,1,"(0, 1, 2, 3, 4)",1.2052675000000002,10,5,0,10
16,16,16,128,12,1,0,0,"(1, 0, 3, 2, 4)",2.1638270000000004,10,5,0,10
8,8,2,256,20,1,0,1,"(3, 1, 2, 0, 4)",8.7428385,10,5,0,10
256,4,4,32,14,2,1,0,"(2, 0, 1, 3, 4)",3.6696205,10,5,0,10
4,8,64,1,16,0,1,0,"(0, 2, 3, 1, 4)",14.228404,10,5,0,10
8,16,32,2,18,1,0,1,"(1, 2, 0, 3, 4)",35.3355335,10,5,0,10
32,32,64,32,16,1,1,0,"(1, 0, 2, 3, 4)",2.578862,10,5,0,10
2,8,32,128,14,0,1,0,"(2, 3, 0, 1, 4)",548.0618925,10,5,0,10
256,1,16,16,12,2,0,0,"(3, 2, 1, 0, 4)",53.64278,10,5,0,10
64,16,4,32,14,2,1,0,"(2, 0, 3, 1, 4)",3.306981,10,5,0,10
512,64,32,64,2,0,0,1,"(2, 1, 0, 3, 4)",41.0780845,10,5,0,10
2,4,32,2,12,1,0,1,"(3, 0, 2, 1, 4)",210.5857295,10,5,0,10
256,64,8,4,8,0,1,1,"(3, 2, 0, 1, 4)",26.34959,10,5,0,10
512,8,8,4,10,1,0,1,"(3, 1, 0, 2, 4)",27.154058,10,5,0,10
512,2,2,4,2,2,1,0,"(1, 3, 0, 2, 4)",7.237275,10,5,0,10
1024,1,8,8,10,1,1,1,"(2, 0, 3, 1, 4)",1.970504,10,5,0,10
32,1,1,1,6,0,0,0,"(3, 2, 1, 0, 4)",2.8245765,10,5,0,10
256,32,4,1,6,0,0,1,"(0, 1, 2, 3, 4)",2.298847,10,5,0,10
1024,32,32,32,4,1,1,1,"(2, 3, 0, 1, 4)",136.8254275,10,5,0,10
64,4,64,64,18,1,0,0,"(2, 1, 0, 3, 4)",5.192807999999999,10,5,0,10
512,8,2,8,18,2,1,0,"(1, 0, 2, 3, 4)",4.244616499999999,10,5,0,10
64,4,2,128,8,1,0,1,"(2, 0, 3, 1, 4)",1.7731375,10,5,0,10
1,1,1,64,6,1,0,0,"(3, 1, 2, 0, 4)",2.320739,10,5,0,10
128,16,32,256,4,2,0,1,"(3, 0, 2, 1, 4)",110.758265,10,5,0,10
8,64,32,4,16,0,0,1,"(3, 2, 1, 0, 4)",856.013596,10,5,0,10
4,32,8,128,6,0,0,0,"(0, 1, 2, 3, 4)",14.0660145,10,5,0,10
128,1,1,4,10,1,1,1,"(3, 1, 2, 0, 4)",2.874702,10,5,0,10
32,4,16,2,18,2,0,1,"(1, 0, 3, 2, 4)",5.1360905,10,5,0,10
4,1,8,4,10,0,0,0,"(3, 2, 0, 1, 4)",26.434343,10,5,0,10
8,16,4,128,2,2,0,1,"(2, 1, 3, 0, 4)",24.62991,10,5,0,10
16,4,1,64,8,1,0,0,"(1, 3, 2, 0, 4)",2.932241,10,5,0,10
256,2,8,16,16,0,0,1,"(2, 0, 3, 1, 4)",1.3376925,10,5,0,10
16,1,8,4,14,2,0,1,"(3, 0, 2, 1, 4)",27.1570375,10,5,0,10
16,1,1,2,2,1,1,1,"(3, 0, 2, 1, 4)",3.0252790000000003,10,5,0,10
64,32,32,128,18,0,0,1,"(2, 0, 3, 1, 4)",6.1553855,10,5,0,10
512,16,16,256,20,2,0,0,"(1, 3, 0, 2, 4)",54.689727000000005,10,5,0,10
256,64,32,32,2,2,0,0,"(0, 1, 2, 3, 4)",13.0030805,10,5,0,10
4,64,32,64,12,0,1,0,"(2, 0, 3, 1, 4)",67.5885075,10,5,0,10
1,32,2,16,2,2,0,0,"(3, 2, 0, 1, 4)",197.1886165,10,5,0,10
128,8,8,16,18,0,0,0,"(0, 2, 1, 3, 4)",0.9357365,10,5,0,10
256,16,2,4,12,2,0,0,"(3, 2, 0, 1, 4)",6.8730945000000006,10,5,0,10
4,4,4,32,18,1,0,1,"(3, 2, 0, 1, 4)",13.5623075,10,5,0,10
2,8,32,2,8,0,1,0,"(3, 0, 2, 1, 4)",428.4399125,10,5,0,10
32,16,8,2,2,2,1,1,"(2, 0, 1, 3, 4)",13.683138,10,5,0,10
1024,4,1,256,14,0,1,0,"(2, 1, 0, 3, 4)",68.2959135,10,5,0,10
4,2,32,64,10,2,1,1,"(0, 2, 3, 1, 4)",7.879206,10,5,0,10
8,2,32,32,6,1,1,0,"(3, 1, 2, 0, 4)",98.117049,10,5,0,10
64,4,64,2,10,1,1,0,"(3, 2, 0, 1, 4)",215.414799,10,5,0,10
128,1,8,128,20,0,0,1,"(3, 0, 1, 2, 4)",28.0469665,10,5,0,10
4,2,8,2,14,2,0,1,"(1, 3, 0, 2, 4)",27.732298,10,5,0,10
32,32,4,2,16,0,1,1,"(1, 3, 2, 0, 4)",13.5467555,10,5,0,10
1,64,64,256,20,2,0,1,"(2, 0, 3, 1, 4)",473.641715,10,5,0,10
512,2,64,1,2,0,0,0,"(1, 2, 0, 3, 4)",45.255491,10,5,0,10
1024,1,4,2,16,0,0,0,"(0, 3, 2, 1, 4)",1.105201,10,5,0,10
8,4,64,1,2,1,1,1,"(3, 0, 1, 2, 4)",218.0510465,10,5,0,10
64,16,64,1,16,1,0,0,"(3, 0, 2, 1, 4)",217.1900755,10,5,0,10
32,32,2,1,8,0,0,0,"(2, 0, 3, 1, 4)",6.8050405000000005,10,5,0,10
64,64,8,8,14,1,1,0,"(2, 0, 3, 1, 4)",6.6226375,10,5,0,10
128,2,4,2,14,2,0,0,"(1, 3, 0, 2, 4)",13.1057095,10,5,0,10
4,2,2,256,10,0,0,1,"(2, 1, 3, 0, 4)",6.8705815,10,5,0,10
8,2,2,64,18,0,1,1,"(0, 3, 2, 1, 4)",1.2157665,10,5,0,10
32,4,2,4,12,2,0,1,"(1, 2, 0, 3, 4)",5.5369405,10,5,0,10
64,4,32,8,6,2,1,1,"(1, 0, 2, 3, 4)",8.994642500000001,10,5,0,10
128,4,16,64,18,1,1,0,"(2, 3, 0, 1, 4)",50.8935905,10,5,0,10
8,1,2,16,4,0,0,1,"(1, 3, 2, 0, 4)",6.8599665000000005,10,5,0,10
4,32,64,8,8,0,1,0,"(2, 3, 1, 0, 4)",1715.932013,10,5,0,10
1024,16,1,8,10,2,0,0,"(2, 3, 1, 0, 4)",3.095835,10,5,0,10
4,16,1,4,20,2,0,0,"(2, 0, 3, 1, 4)",27.9328605,10,5,0,10
512,64,2,256,6,2,1,0,"(2, 0, 3, 1, 4)",6.224118,10,5,0,10
1024,32,4,1,10,1,0,0,"(1, 0, 2, 3, 4)",1.9620365,10,5,0,10
64,8,8,128,12,0,0,1,"(3, 1, 0, 2, 4)",27.1560255,10,5,0,10
4,8,32,1,20,2,1,1,"(3, 0, 1, 2, 4)",219.0248145,10,5,0,10
16,1,1,64,8,1,0,0,"(0, 2, 1, 3, 4)",2.629473,10,5,0,10
4,1,32,2,14,2,1,0,"(1, 2, 3, 0, 4)",137.1522865,10,5,0,10
1,64,1,8,6,2,0,0,"(1, 3, 0, 2, 4)",190.513499,10,5,0,10
256,16,1,4,18,2,0,1,"(3, 2, 1, 0, 4)",2.886855,10,5,0,10
256,32,4,128,2,1,0,1,"(1, 3, 0, 2, 4)",14.274078,10,5,0,10
8,1,8,16,2,2,1,1,"(2, 3, 0, 1, 4)",27.1533595,10,5,0,10
32,4,4,256,20,2,1,0,"(1, 3, 2, 0, 4)",17.271967500000002,10,5,0,10
128,1,16,4,18,1,1,1,"(0, 3, 1, 2, 4)",1.206569,10,5,0,10
64,16,8,2,12,2,1,1,"(0, 1, 2, 3, 4)",3.7024695,10,5,0,10
